DRUGBANK_ID	NAMESPACE	ID	SOURCE
DB06987	CHEBI	55352	drugbank
DB06987	CHEBML	CHEMBL1230004	drugbank
DB06988	CHEBI	39866	drugbank
DB06989	CHEBML	CHEMBL379000	drugbank
DB06990	CHEBML	CHEMBL1213412	drugbank
DB06991	CHEBML	CHEMBL258202	drugbank
DB06992	CHEBML	CHEMBL406572	drugbank
DB06994	CHEBML	CHEMBL1185242	drugbank
DB06995	CHEBML	CHEMBL527066	drugbank
DB06996	CHEBML	CHEMBL1230016	drugbank
DB06997	CHEBML	CHEMBL503090	drugbank
DB06999	CHEBI	90295	drugbank
DB06999	CHEBML	CHEMBL1230020	drugbank
DB07001	CHEBML	CHEMBL1230023	drugbank
DB07002	CHEBI	95013	drugbank
DB07002	CHEBML	CHEMBL114500	drugbank
DB07003	CHEBML	CHEMBL1221702	drugbank
DB07006	CHEBML	CHEMBL512341	drugbank
DB07008	CHEBML	CHEMBL243978	drugbank
DB07009	CHEBML	CHEMBL185918	drugbank
DB07010	CHEBML	CHEMBL220320	drugbank
DB07011	CHEBML	CHEMBL232827	drugbank
DB07013	CHEBML	CHEMBL236573	drugbank
DB07014	CHEBML	CHEMBL456218	drugbank
DB07015	CHEBML	CHEMBL1230044	drugbank
DB07017	CHEBML	CHEMBL455907	drugbank
DB07018	CHEBML	CHEMBL177275	drugbank
DB07020	CHEBML	CHEMBL1230051	drugbank
DB07021	CHEBML	CHEMBL1194345	drugbank
DB07024	CHEBML	CHEMBL232557	drugbank
DB07025	CHEBML	CHEMBL221735	drugbank
DB07029	CHEBML	CHEMBL390674	drugbank
DB07030	CHEBML	CHEMBL241577	drugbank
DB07032	CHEBML	CHEMBL367588	drugbank
DB07036	CHEBML	CHEMBL236720	drugbank
DB07044	CHEBML	CHEMBL522157	drugbank
DB07045	CHEBML	CHEMBL516357	drugbank
DB07046	CHEBML	CHEMBL573819	drugbank
DB07047	CHEBML	CHEMBL123154	drugbank
DB07049	CHEBML	CHEMBL427896	drugbank
DB07050	CHEBML	CHEMBL73962	drugbank
DB07052	CHEBI	74046	chebi
DB07052	CHEBI	74046	drugbank
DB07052	CHEBML	CHEMBL195660	drugbank
DB07053	CHEBML	CHEMBL200495	drugbank
DB07055	CHEBML	CHEMBL1213406	drugbank
DB07056	CHEBML	CHEMBL495597	drugbank
DB07059	CHEBML	CHEMBL240355	drugbank
DB07061	CHEBML	CHEMBL1230144	drugbank
DB07062	CHEBML	CHEMBL401974	drugbank
DB07063	CHEBML	CHEMBL363387	drugbank
DB07064	CHEBML	CHEMBL205786	drugbank
DB07067	CHEBI	39955	drugbank
DB07067	CHEBML	CHEMBL374936	drugbank
DB07069	CHEBI	70824	chebi
DB07069	CHEBI	70824	drugbank
DB07069	CHEBML	CHEMBL447627	drugbank
DB07070	CHEBML	CHEMBL202609	drugbank
DB07072	CHEBI	39959	drugbank
DB07072	CHEBML	CHEMBL233360	drugbank
DB07073	CHEBML	CHEMBL469099	drugbank
DB07075	CHEBML	CHEMBL221181	drugbank
DB07076	CHEBML	CHEMBL111575	drugbank
DB07078	CHEBML	CHEMBL202930	drugbank
DB07079	CHEBML	CHEMBL402747	drugbank
DB07080	CHEBML	CHEMBL62136	drugbank
DB07081	CHEBML	CHEMBL250787	drugbank
DB07083	CHEBML	CHEMBL490730	drugbank
DB07085	CHEBML	CHEMBL227745	drugbank
DB07086	CHEBML	CHEMBL193676	drugbank
DB07089	CHEBML	CHEMBL391087	drugbank
DB07092	CHEBML	CHEMBL437557	drugbank
DB07093	CHEBML	CHEMBL159820	drugbank
DB07094	CHEBML	CHEMBL538940	drugbank
DB07095	CHEBML	CHEMBL1198650	drugbank
DB07096	CHEBI	40071	chebi
DB07096	CHEBI	40071	drugbank
DB07096	CHEBML	CHEMBL338790	drugbank
DB07097	CHEBML	CHEMBL492320	drugbank
DB07098	CHEBML	CHEMBL474857	drugbank
DB07099	CHEBML	CHEMBL479960	drugbank
DB07100	CHEBML	CHEMBL380888	drugbank
DB07101	CHEBI	88249	drugbank
DB07101	CHEBML	CHEMBL507361	drugbank
DB07102	CHEBML	CHEMBL478381	drugbank
DB07104	CHEBML	CHEMBL478718	drugbank
DB07106	CHEBML	CHEMBL1230270	drugbank
DB07107	CHEBML	CHEMBL383541	drugbank
DB07108	CHEBML	CHEMBL106708	drugbank
DB07109	CHEBI	27794	chebi
DB07109	CHEBI	27794	drugbank
DB07109	CHEBML	CHEMBL233295	drugbank
DB07110	CHEBML	CHEMBL144527	drugbank
DB07112	CHEBML	CHEMBL509064	drugbank
DB07114	CHEBML	CHEMBL339996	drugbank
DB07118	CHEBI	17224	drugbank
DB07118	CHEBML	CHEMBL12208	drugbank
DB07119	CHEBML	CHEMBL364092	drugbank
DB07121	CHEBML	CHEMBL202839	drugbank
DB07123	CHEBML	CHEMBL240530	drugbank
DB07126	CHEBML	CHEMBL319467	drugbank
DB07127	CHEBI	40118	chebi
DB07127	CHEBI	40118	drugbank
DB07128	CHEBML	CHEMBL380589	drugbank
DB07129	CHEBML	CHEMBL147507	drugbank
DB07130	CHEBML	CHEMBL213758	drugbank
DB07131	CHEBML	CHEMBL1198138	drugbank
DB07134	CHEBML	CHEMBL394484	drugbank
DB07135	CHEBML	CHEMBL400841	drugbank
DB07138	CHEBI	90528	chebi
DB07138	CHEBI	90528	drugbank
DB07138	CHEBML	CHEMBL119385	drugbank
DB07140	CHEBML	CHEMBL459177	drugbank
DB07141	CHEBML	CHEMBL575218	drugbank
DB07142	CHEBML	CHEMBL576960	drugbank
DB07143	CHEBML	CHEMBL116597	drugbank
DB07144	CHEBML	CHEMBL573077	drugbank
DB07145	CHEBI	40083	chebi
DB07145	CHEBI	40083	drugbank
DB07145	CHEBML	CHEMBL148169	drugbank
DB07146	CHEBML	CHEMBL392990	drugbank
DB07147	CHEBML	CHEMBL410462	drugbank
DB07149	CHEBML	CHEMBL524266	drugbank
DB07150	CHEBML	CHEMBL395308	drugbank
DB07152	CHEBML	CHEMBL519939	drugbank
DB07153	CHEBML	CHEMBL1230365	drugbank
DB07154	CHEBML	CHEMBL385711	drugbank
DB07155	CHEBI	40149	chebi
DB07155	CHEBI	40149	drugbank
DB07156	CHEBML	CHEMBL263143	drugbank
DB07159	CHEBI	91348	drugbank
DB07159	CHEBML	CHEMBL475251	drugbank
DB07161	CHEBML	CHEMBL500779	drugbank
DB07162	CHEBML	CHEMBL480411	drugbank
DB07163	CHEBML	CHEMBL82767	drugbank
DB07164	CHEBML	CHEMBL525194	drugbank
DB07167	CHEBML	CHEMBL400754	drugbank
DB07173	CHEBML	CHEMBL66280	drugbank
DB07174	CHEBML	CHEMBL400431	drugbank
DB07175	CHEBML	CHEMBL469117	drugbank
DB07176	CHEBML	CHEMBL589370	drugbank
DB07178	CHEBML	CHEMBL1224745	drugbank
DB07179	CHEBML	CHEMBL249334	drugbank
DB07181	CHEBML	CHEMBL452289	drugbank
DB07183	CHEBML	CHEMBL385178	drugbank
DB07184	CHEBI	62748	drugbank
DB07184	CHEBML	CHEMBL141966	drugbank
DB07185	CHEBML	CHEMBL227439	drugbank
DB07187	CHEBML	CHEMBL240725	drugbank
DB07190	CHEBML	CHEMBL1198500	drugbank
DB07193	CHEBML	CHEMBL1197118	drugbank
DB07194	CHEBML	CHEMBL512172	drugbank
DB07196	CHEBML	CHEMBL549343	drugbank
DB07197	CHEBML	CHEMBL214502	drugbank
DB07198	CHEBML	CHEMBL363498	drugbank
DB07199	CHEBML	CHEMBL221046	drugbank
DB07200	CHEBML	CHEMBL180948	drugbank
DB07202	CHEBML	CHEMBL257705	drugbank
DB07203	CHEBML	CHEMBL341273	drugbank
DB07204	CHEBML	CHEMBL207496	drugbank
DB07206	CHEBML	CHEMBL221118	drugbank
DB07207	CHEBML	CHEMBL204997	drugbank
DB07210	CHEBML	CHEMBL401377	drugbank
DB07211	CHEBML	CHEMBL391640	drugbank
DB07213	CHEBML	CHEMBL374713	drugbank
DB07215	CHEBML	CHEMBL219586	drugbank
DB07216	CHEBML	CHEMBL372164	drugbank
DB07217	CHEBI	40300	chebi
DB07217	CHEBI	40300	drugbank
DB07217	CHEBML	CHEMBL234838	drugbank
DB07218	CHEBML	CHEMBL207228	drugbank
DB07220	CHEBML	CHEMBL258040	drugbank
DB07223	CHEBML	CHEMBL262103	drugbank
DB07227	CHEBML	CHEMBL279433	drugbank
DB07230	CHEBML	CHEMBL190467	drugbank
DB07232	CHEBI	62880	drugbank
DB07232	CHEBML	CHEMBL506871	drugbank
DB07233	CHEBML	CHEMBL527018	drugbank
DB07234	CHEBML	CHEMBL466496	drugbank
DB07235	CHEBML	CHEMBL213618	drugbank
DB07236	CHEBML	CHEMBL187105	drugbank
DB07237	CHEBML	CHEMBL561639	drugbank
DB07238	CHEBML	CHEMBL1092581	drugbank
DB07239	CHEBML	CHEMBL272114	drugbank
DB07240	CHEBML	CHEMBL33468	drugbank
DB07244	CHEBML	CHEMBL230153	drugbank
DB07245	CHEBML	CHEMBL221170	drugbank
DB07248	CHEBML	CHEMBL205098	drugbank
DB07249	CHEBML	CHEMBL169186	drugbank
DB07250	CHEBML	CHEMBL256725	drugbank
DB07251	CHEBML	CHEMBL403673	drugbank
DB07252	CHEBML	CHEMBL257553	drugbank
DB07253	CHEBML	CHEMBL445162	drugbank
DB07254	CHEBML	CHEMBL496574	drugbank
DB07255	CHEBML	CHEMBL255874	drugbank
DB07256	CHEBML	CHEMBL500724	drugbank
DB07259	CHEBML	CHEMBL539640	drugbank
DB07260	CHEBML	CHEMBL570775	drugbank
DB07261	CHEBML	CHEMBL316053	drugbank
DB07262	CHEBML	CHEMBL387262	drugbank
DB07264	CHEBML	CHEMBL387385	drugbank
DB07265	CHEBML	CHEMBL462170	drugbank
DB07266	CHEBML	CHEMBL223147	drugbank
DB07267	CHEBI	143120	chebi
DB07267	CHEBI	143120	drugbank
DB07267	CHEBML	CHEMBL570533	drugbank
DB07268	CHEBI	40332	chebi
DB07268	CHEBI	40332	drugbank
DB07268	CHEBML	CHEMBL242237	drugbank
DB07270	CHEBML	CHEMBL205792	drugbank
DB07271	CHEBML	CHEMBL230910	drugbank
DB07272	CHEBML	CHEMBL382639	drugbank
DB07273	CHEBML	CHEMBL210593	drugbank
DB07274	CHEBML	CHEMBL272198	drugbank
DB07275	CHEBML	CHEMBL176058	drugbank
DB07276	CHEBML	CHEMBL209740	drugbank
DB07277	CHEBML	CHEMBL391737	drugbank
DB07278	CHEBML	CHEMBL220050	drugbank
DB07279	CHEBML	CHEMBL1230612	drugbank
DB07280	CHEBML	CHEMBL216697	drugbank
DB07281	CHEBML	CHEMBL435747	drugbank
DB07283	CHEBML	CHEMBL452596	drugbank
DB07284	CHEBML	CHEMBL220346	drugbank
DB07286	CHEBML	CHEMBL229264	drugbank
DB07287	CHEBML	CHEMBL260585	drugbank
DB07288	CHEBML	CHEMBL101683	drugbank
DB07289	CHEBML	CHEMBL243731	drugbank
DB07290	CHEBML	CHEMBL204593	drugbank
DB07291	CHEBML	CHEMBL460460	drugbank
DB07292	CHEBML	CHEMBL483790	drugbank
DB07295	CHEBML	CHEMBL305785	drugbank
DB07296	CHEBML	CHEMBL197865	drugbank
DB07297	CHEBI	40432	chebi
DB07297	CHEBI	40432	drugbank
DB07297	CHEBML	CHEMBL247272	drugbank
DB07300	CHEBML	CHEMBL571159	drugbank
DB07301	CHEBI	27543	chebi
DB07301	CHEBI	27543	drugbank
DB07301	CHEBML	CHEMBL243580	drugbank
DB07302	CHEBI	34496	drugbank
DB07302	CHEBML	CHEMBL1230670	drugbank
DB07303	CHEBML	CHEMBL220396	drugbank
DB07304	CHEBML	CHEMBL199441	drugbank
DB07305	CHEBML	CHEMBL199544	drugbank
DB07306	CHEBML	CHEMBL1221660	drugbank
DB07307	CHEBML	CHEMBL492265	drugbank
DB07308	CHEBML	CHEMBL197550	drugbank
DB07309	CHEBML	CHEMBL212522	drugbank
DB07310	CHEBML	CHEMBL218006	drugbank
DB07311	CHEBML	CHEMBL223512	drugbank
DB07312	CHEBML	CHEMBL207095	drugbank
DB07313	CHEBML	CHEMBL378927	drugbank
DB07314	CHEBML	CHEMBL207994	drugbank
DB07316	CHEBML	CHEMBL453620	drugbank
DB07317	CHEBML	CHEMBL486921	drugbank
DB07320	CHEBML	CHEMBL242737	drugbank
DB07321	CHEBML	CHEMBL1230742	drugbank
DB07322	CHEBML	CHEMBL380394	drugbank
DB07326	CHEBML	CHEMBL491429	drugbank
DB07328	CHEBML	CHEMBL1230763	drugbank
DB07329	CHEBI	40413	chebi
DB07329	CHEBI	40413	drugbank
DB07330	CHEBML	CHEMBL452800	drugbank
DB07331	CHEBI	40443	chebi
DB07331	CHEBI	40443	drugbank
DB07334	CHEBML	CHEMBL194176	drugbank
DB07335	CHEBML	CHEMBL1230790	drugbank
DB07337	CHEBML	CHEMBL313405	drugbank
DB07338	CHEBI	73172	drugbank
DB07338	CHEBML	CHEMBL222440	drugbank
DB07340	CHEBI	70723	drugbank
DB07340	CHEBML	CHEMBL188343	drugbank
DB07343	CHEBML	CHEMBL70967	drugbank
DB07345	CHEBML	CHEMBL404150	drugbank
DB07346	CHEBML	CHEMBL255750	drugbank
DB07347	CHEBML	CHEMBL1096339	drugbank
DB07348	CHEBI	48080	drugbank
DB07348	CHEBML	CHEMBL19980	drugbank
DB07350	CHEBML	CHEMBL12760	drugbank
DB07352	CHEBI	18388	drugbank
DB07352	CHEBML	CHEMBL28	drugbank
DB07355	CHEBML	CHEMBL1161949	drugbank
DB07356	CHEBI	40697	chebi
DB07356	CHEBI	40697	drugbank
DB07358	CHEBML	CHEMBL489514	drugbank
DB07359	CHEBML	CHEMBL551043	drugbank
DB07360	CHEBML	CHEMBL472193	drugbank
DB07364	CHEBML	CHEMBL75680	drugbank
DB07368	CHEBML	CHEMBL186483	drugbank
DB07371	CHEBI	40677	drugbank
DB07372	CHEBI	35298	chebi
DB07373	CHEBI	40799	drugbank
DB07373	CHEBML	CHEMBL1078534	drugbank
DB07374	CHEBI	338412	chebi
DB07374	CHEBI	338412	drugbank
DB07374	CHEBML	CHEMBL423192	drugbank
DB07375	CHEBI	16985	chebi
DB07375	CHEBI	16985	drugbank
DB07375	CHEBML	CHEMBL1230988	drugbank
DB07377	CHEBML	CHEMBL352764	drugbank
DB07381	CHEBI	40741	chebi
DB07381	CHEBI	40741	drugbank
DB07388	CHEBML	CHEMBL420671	drugbank
DB07389	CHEBML	CHEMBL1221659	drugbank
DB07390	CHEBML	CHEMBL249847	drugbank
DB07391	CHEBI	40893	chebi
DB07391	CHEBI	40893	drugbank
DB07392	CHEBI	15930	chebi
DB07392	CHEBI	15930	drugbank
DB07392	CHEBML	CHEMBL15063	drugbank
DB07396	CHEBML	CHEMBL1231099	drugbank
DB07398	CHEBML	CHEMBL379367	drugbank
DB07401	CHEBI	40909	drugbank
DB07401	CHEBML	CHEMBL230001	drugbank
DB07402	CHEBI	38010	chebi
DB07402	CHEBI	38010	drugbank
DB07403	CHEBML	CHEMBL1231132	drugbank
DB07404	CHEBML	CHEMBL213490	drugbank
DB07405	CHEBML	CHEMBL447183	drugbank
DB07407	CHEBML	CHEMBL372832	drugbank
DB07408	CHEBML	CHEMBL425386	drugbank
DB07409	CHEBML	CHEMBL262616	drugbank
DB07410	CHEBML	CHEMBL411274	drugbank
DB07412	CHEBML	CHEMBL257036	drugbank
DB07414	CHEBML	CHEMBL518647	drugbank
DB07418	CHEBI	3122	drugbank
DB07418	CHEBML	CHEMBL1231178	drugbank
DB07419	CHEBML	CHEMBL512283	drugbank
DB07420	CHEBML	CHEMBL1207949	drugbank
DB07422	CHEBML	CHEMBL124493	drugbank
DB07423	CHEBI	94760	drugbank
DB07423	CHEBML	CHEMBL125236	drugbank
DB07425	CHEBI	79988	drugbank
DB07425	CHEBML	CHEMBL107400	drugbank
DB07426	CHEBML	CHEMBL260880	drugbank
DB07429	CHEBML	CHEMBL178657	drugbank
DB07430	CHEBML	CHEMBL1231206	drugbank
DB07431	CHEBML	CHEMBL555205	drugbank
DB07432	CHEBML	CHEMBL255476	drugbank
DB07437	CHEBI	41037	drugbank
DB07437	CHEBML	CHEMBL17432	drugbank
DB07441	CHEBI	40940	drugbank
DB07443	CHEBML	CHEMBL519160	drugbank
DB07445	CHEBML	CHEMBL514988	drugbank
DB07447	CHEBI	2150	chebi
DB07447	CHEBI	2150	drugbank
DB07447	CHEBML	CHEMBL373357	drugbank
DB07448	CHEBML	CHEMBL393949	drugbank
DB07450	CHEBML	CHEMBL292963	drugbank
DB07453	CHEBI	76995	drugbank
DB07453	CHEBML	CHEMBL283196	drugbank
DB07454	CHEBML	CHEMBL296323	drugbank
DB07457	CHEBI	41059	chebi
DB07457	CHEBI	41059	drugbank
DB07457	CHEBML	CHEMBL270875	drugbank
DB07459	CHEBI	41135	chebi
DB07459	CHEBI	41135	drugbank
DB07459	CHEBML	CHEMBL199237	drugbank
DB07460	CHEBI	91452	drugbank
DB07460	CHEBML	CHEMBL458997	drugbank
DB07463	CHEBML	CHEMBL1231347	drugbank
DB07471	CHEBML	CHEMBL222419	drugbank
DB07472	CHEBML	CHEMBL430639	drugbank
DB07474	CHEBML	CHEMBL397666	drugbank
DB07476	CHEBML	CHEMBL386049	drugbank
DB07477	CHEBI	31597	drugbank
DB07477	CHEBML	CHEMBL413965	drugbank
DB07478	CHEBML	CHEMBL475398	drugbank
DB07482	CHEBI	41285	drugbank
DB07482	CHEBML	CHEMBL63895	drugbank
DB07485	CHEBML	CHEMBL1231453	drugbank
DB07486	CHEBML	CHEMBL478464	drugbank
DB07488	CHEBML	CHEMBL563377	drugbank
DB07493	CHEBML	CHEMBL1231469	drugbank
DB07495	CHEBI	47273	chebi
DB07495	CHEBI	47273	drugbank
DB07495	CHEBML	CHEMBL365617	drugbank
DB07496	CHEBI	41320	chebi
DB07496	CHEBI	41320	drugbank
DB07496	CHEBML	CHEMBL354676	drugbank
DB07498	CHEBI	41198	chebi
DB07498	CHEBI	41198	drugbank
DB07502	CHEBML	CHEMBL361078	drugbank
DB07503	CHEBML	CHEMBL1231533	drugbank
DB07506	CHEBI	41241	chebi
DB07506	CHEBI	41241	drugbank
DB07506	CHEBML	CHEMBL259621	drugbank
DB07507	CHEBML	CHEMBL1231545	drugbank
DB07508	CHEBML	CHEMBL46780	drugbank
DB07511	CHEBML	CHEMBL1231557	drugbank
DB07512	CHEBML	CHEMBL239508	drugbank
DB07513	CHEBML	CHEMBL239507	drugbank
DB07514	CHEBML	CHEMBL493986	drugbank
DB07517	CHEBI	41254	drugbank
DB07517	CHEBML	CHEMBL1231562	drugbank
DB07519	CHEBML	CHEMBL239857	drugbank
DB07522	CHEBML	CHEMBL204086	drugbank
DB07524	CHEBML	CHEMBL1231605	drugbank
DB07525	CHEBML	CHEMBL1231606	drugbank
DB07527	CHEBML	CHEMBL379692	drugbank
DB07528	CHEBML	CHEMBL504805	drugbank
DB07531	CHEBML	CHEMBL232148	drugbank
DB07533	CHEBML	CHEMBL233553	drugbank
DB07534	CHEBML	CHEMBL233149	drugbank
DB07535	CHEBML	CHEMBL236777	drugbank
DB07536	CHEBI	134107	drugbank
DB07536	CHEBML	CHEMBL260091	drugbank
DB07537	CHEBML	CHEMBL487431	drugbank
DB07538	CHEBML	CHEMBL233970	drugbank
DB07539	CHEBML	CHEMBL233349	drugbank
DB07540	CHEBML	CHEMBL231950	drugbank
DB07541	CHEBML	CHEMBL1084081	drugbank
DB07544	CHEBML	CHEMBL1231666	drugbank
DB07545	CHEBML	CHEMBL383899	drugbank
DB07546	CHEBML	CHEMBL1231683	drugbank
DB07548	CHEBML	CHEMBL141889	drugbank
DB07550	CHEBML	CHEMBL282837	drugbank
DB07551	CHEBI	48786	chebi
DB07551	CHEBI	48786	drugbank
DB07552	CHEBI	48790	chebi
DB07552	CHEBI	48790	drugbank
DB07553	CHEBML	CHEMBL113537	drugbank
DB07556	CHEBML	CHEMBL267178	drugbank
DB07557	CHEBI	30154	chebi
DB07557	CHEBI	30154	drugbank
DB07557	CHEBML	CHEMBL486954	drugbank
DB07558	CHEBI	2423	drugbank
DB07558	CHEBML	CHEMBL304784	drugbank
DB07559	CHEBML	CHEMBL484780	drugbank
DB07561	CHEBML	CHEMBL483995	drugbank
DB07562	CHEBML	CHEMBL46817	drugbank
DB07564	CHEBML	CHEMBL1231806	drugbank
DB07565	CHEBML	CHEMBL1201281	drugbank
DB07567	CHEBI	41593	chebi
DB07567	CHEBI	41593	drugbank
DB07567	CHEBML	CHEMBL181936	drugbank
DB07570	CHEBML	CHEMBL179532	drugbank
DB07572	CHEBML	CHEMBL1231847	drugbank
DB07573	CHEBI	41617	chebi
DB07573	CHEBI	41617	drugbank
DB07575	CHEBML	CHEMBL9417	drugbank
DB07577	CHEBML	CHEMBL22148	drugbank
DB07584	CHEBML	CHEMBL428963	drugbank
DB07585	CHEBI	90625	chebi
DB07585	CHEBI	90625	drugbank
DB07585	CHEBML	CHEMBL259833	drugbank
DB07588	CHEBI	41625	drugbank
DB07588	CHEBML	CHEMBL491841	drugbank
DB07591	CHEBML	CHEMBL1092824	drugbank
DB07592	CHEBML	CHEMBL113948	drugbank
DB07593	CHEBML	CHEMBL117658	drugbank
DB07594	CHEBI	41656	chebi
DB07594	CHEBI	41656	drugbank
DB07594	CHEBML	CHEMBL399530	drugbank
DB07596	CHEBML	CHEMBL408967	drugbank
DB07597	CHEBML	CHEMBL46085	drugbank
DB07599	CHEBML	CHEMBL227452	drugbank
DB07601	CHEBI	90529	chebi
DB07601	CHEBI	90529	drugbank
DB07601	CHEBML	CHEMBL404630	drugbank
DB07606	CHEBML	CHEMBL425181	drugbank
DB07609	CHEBML	CHEMBL360998	drugbank
DB07610	CHEBI	17435	chebi
DB07610	CHEBI	17435	drugbank
DB07610	CHEBML	CHEMBL204543	drugbank
DB07612	CHEBML	CHEMBL278894	drugbank
DB07613	CHEBML	CHEMBL265720	drugbank
DB07614	CHEBML	CHEMBL261777	drugbank
DB07615	CHEBI	77572	drugbank
DB07615	CHEBML	CHEMBL415324	drugbank
DB07616	CHEBML	CHEMBL258467	drugbank
DB07617	CHEBML	CHEMBL178938	drugbank
DB07618	CHEBML	CHEMBL356700	drugbank
DB07619	CHEBML	CHEMBL452587	drugbank
DB07620	CHEBML	CHEMBL212218	drugbank
DB07621	CHEBI	41804	chebi
DB07621	CHEBI	41804	drugbank
DB07621	CHEBML	CHEMBL178090	drugbank
DB07622	CHEBML	CHEMBL325023	drugbank
DB07623	CHEBI	41814	chebi
DB07623	CHEBI	41814	drugbank
DB07623	CHEBML	CHEMBL1232076	drugbank
DB07624	CHEBML	CHEMBL460962	drugbank
DB07625	CHEBML	CHEMBL401365	drugbank
DB07626	CHEBML	CHEMBL253825	drugbank
DB07628	CHEBI	93430	drugbank
DB07628	CHEBML	CHEMBL1084625	drugbank
DB07629	CHEBML	CHEMBL245678	drugbank
DB07630	CHEBML	CHEMBL391805	drugbank
DB07631	CHEBML	CHEMBL1232088	drugbank
DB07632	CHEBML	CHEMBL360356	drugbank
DB07635	CHEBI	34365	drugbank
DB07635	CHEBML	CHEMBL194859	drugbank
DB07637	CHEBI	28335	chebi
DB07637	CHEBI	28335	drugbank
DB07637	CHEBML	CHEMBL1232132	drugbank
DB07638	CHEBML	CHEMBL236718	drugbank
DB07640	CHEBI	52020	drugbank
DB07640	CHEBML	CHEMBL217894	drugbank
DB07642	CHEBML	CHEMBL251429	drugbank
DB07643	CHEBML	CHEMBL1232147	drugbank
DB07644	CHEBML	CHEMBL253976	drugbank
DB07645	CHEBI	41865	chebi
DB07645	CHEBI	41865	drugbank
DB07645	CHEBML	CHEMBL1232164	drugbank
DB07649	CHEBML	CHEMBL1232180	drugbank
DB07651	CHEBI	47379	chebi
DB07651	CHEBI	47379	drugbank
DB07651	CHEBML	CHEMBL196526	drugbank
DB07653	CHEBML	CHEMBL363302	drugbank
DB07654	CHEBML	CHEMBL364811	drugbank
DB07655	CHEBML	CHEMBL366312	drugbank
DB07658	CHEBML	CHEMBL100109	drugbank
DB07661	CHEBI	42040	chebi
DB07661	CHEBI	42040	drugbank
DB07661	CHEBML	CHEMBL204394	drugbank
DB07662	CHEBI	131504	drugbank
DB07662	CHEBML	CHEMBL285063	drugbank
DB07663	CHEBML	CHEMBL264702	drugbank
DB07664	CHEBML	CHEMBL261720	drugbank
DB07665	CHEBML	CHEMBL257543	drugbank
DB07666	CHEBML	CHEMBL1232261	drugbank
DB07669	CHEBML	CHEMBL354201	drugbank
DB07670	CHEBML	CHEMBL332958	drugbank
DB07672	CHEBI	59555	drugbank
DB07674	CHEBI	28006	drugbank
DB07674	CHEBML	CHEMBL1232328	drugbank
DB07675	CHEBML	CHEMBL24038	drugbank
DB07677	CHEBML	CHEMBL483348	drugbank
DB07685	CHEBML	CHEMBL206109	drugbank
DB07686	CHEBML	CHEMBL203569	drugbank
DB07687	CHEBML	CHEMBL380331	drugbank
DB07688	CHEBML	CHEMBL203407	drugbank
DB07689	CHEBML	CHEMBL1232399	drugbank
DB07691	CHEBML	CHEMBL523395	drugbank
DB07692	CHEBI	93004	drugbank
DB07692	CHEBML	CHEMBL1090777	drugbank
DB07693	CHEBML	CHEMBL489657	drugbank
DB07694	CHEBML	CHEMBL489285	drugbank
DB07695	CHEBML	CHEMBL453137	drugbank
DB07697	CHEBI	92774	drugbank
DB07697	CHEBML	CHEMBL1088762	drugbank
DB07700	CHEBML	CHEMBL521703	drugbank
DB07701	CHEBI	53292	drugbank
DB07701	CHEBML	CHEMBL107316	drugbank
DB07702	CHEBI	42156	drugbank
DB07702	CHEBML	CHEMBL1232445	drugbank
DB07703	CHEBI	29461	drugbank
DB07704	CHEBML	CHEMBL487739	drugbank
DB07705	CHEBI	82872	drugbank
DB07706	CHEBI	28744	chebi
DB07706	CHEBI	28744	drugbank
DB07706	CHEBML	CHEMBL467987	drugbank
DB07708	CHEBML	CHEMBL180071	drugbank
DB07710	CHEBML	CHEMBL1160965	drugbank
DB07711	CHEBI	63059	drugbank
DB07711	CHEBML	CHEMBL296435	drugbank
DB07712	CHEBML	CHEMBL180517	drugbank
DB07713	CHEBML	CHEMBL382201	drugbank
DB07714	CHEBML	CHEMBL135287	drugbank
DB07715	CHEBI	42223	chebi
DB07715	CHEBI	42223	drugbank
DB07715	CHEBML	CHEMBL289277	drugbank
DB07716	CHEBI	59526	drugbank
DB07717	CHEBML	CHEMBL485835	drugbank
DB07718	CHEBI	15999	chebi
DB07718	CHEBI	15999	drugbank
DB07718	CHEBML	CHEMBL607712	drugbank
DB07720	CHEBI	4803	chebi
DB07720	CHEBI	4803	drugbank
DB07720	CHEBML	CHEMBL298826	drugbank
DB07724	CHEBML	CHEMBL1232583	drugbank
DB07726	CHEBI	78886	drugbank
DB07726	CHEBML	CHEMBL242080	drugbank
DB07728	CHEBML	CHEMBL226471	drugbank
DB07729	CHEBML	CHEMBL1213447	drugbank
DB07731	CHEBML	CHEMBL215205	drugbank
DB07739	CHEBML	CHEMBL177749	drugbank
DB07743	CHEBI	42403	chebi
DB07743	CHEBI	42403	drugbank
DB07743	CHEBML	CHEMBL379642	drugbank
DB07744	CHEBML	CHEMBL205821	drugbank
DB07746	CHEBML	CHEMBL230172	drugbank
DB07752	CHEBI	36535	chebi
DB07753	CHEBML	CHEMBL432234	drugbank
DB07757	CHEBML	CHEMBL211614	drugbank
DB07758	CHEBML	CHEMBL370437	drugbank
DB07759	CHEBML	CHEMBL200377	drugbank
DB07760	CHEBML	CHEMBL1213371	drugbank
DB07764	CHEBI	42492	chebi
DB07764	CHEBI	42492	drugbank
DB07764	CHEBML	CHEMBL1232699	drugbank
DB07765	CHEBML	CHEMBL1232702	drugbank
DB07767	CHEBI	17620	drugbank
