chembl_id,pref_name,chebi_id
CHEMBL1229517,VEMURAFENIB,63637
CHEMBL1229545,2-CARBOXYBENZENEACETIC ACID,
CHEMBL1229561,,40460
CHEMBL1229563,,16231
CHEMBL1229569,ATIZORAM,
CHEMBL1229592,,61400
CHEMBL1229641,,15655
CHEMBL1229648,,90144
CHEMBL1229656,DEXTROCARNITINE,39547
CHEMBL1229721,CHLORSULFURON,
CHEMBL1229742,(R)-IMAZAQUIN,
CHEMBL1229749,METSULFURON-METHYL,39678
CHEMBL1229766,PENTAETHYLENE GLYCOL,39631
CHEMBL1229780,TRIBENURON METHYL,9678
CHEMBL1229826,,81861
CHEMBL1229846,PHENOXYETHANOL,64275
CHEMBL1229848,,28284
CHEMBL1229853,CYCLOPENTANECARBOXIMIDAMIDE,
CHEMBL1229871,L-ALANINOL,78502
CHEMBL1229884,,71578
CHEMBL1229889,DIBROMOMETHANE,47077
CHEMBL1229908,ETHAMIVAN,
CHEMBL1229920,,39723
CHEMBL1229937,DIHYDROXYACETONE,16016
CHEMBL1229938,,1159
CHEMBL1229950,2-ALLYLPHENOL,39826
CHEMBL1229953,,61609
CHEMBL1229967,,39764
CHEMBL1229971,DEOXYINOSINE,28997
CHEMBL1229984,,15998
CHEMBL1229998,MONOSULFURON ESTER,
CHEMBL1230004,,55352
CHEMBL1230020,PLX-4720,90295
CHEMBL1230039,,39901
CHEMBL1230065,BMS-582949,
CHEMBL1230080,,15678
CHEMBL1230095,N-PROPYL BROMIDE,47105
CHEMBL1230102,3-Chloropropanol,
CHEMBL1230115,3-methylthymidine,
CHEMBL1230120,,39876
CHEMBL1230122,R-1487,
CHEMBL1230158,TIANAFAC,
CHEMBL1230165,SILMITASERTIB,
CHEMBL1230177,,39932
CHEMBL1230184,,50899
CHEMBL1230191,TRIPHOSPHATE,39949
CHEMBL1230222,CHLOROCRESOL,34395
CHEMBL1230227,SABARUBICIN,
CHEMBL1230264,,27592
CHEMBL1230308,,74903
CHEMBL1230309,,40035
CHEMBL1230314,ESTETROL,
CHEMBL1230333,,40114
CHEMBL1230389,,72474
CHEMBL1230421,,77120
CHEMBL1230438,,15994
CHEMBL1230467,,47147
CHEMBL1230488,,49432
CHEMBL1230507,,40196
CHEMBL1230513,,48928
CHEMBL1230599,PLATENSIMYCIN A1,
CHEMBL1230604,,40290
CHEMBL1230607,PHA-793887,
CHEMBL1230609,FORETINIB,
CHEMBL1230628,,40304
CHEMBL1230668,DANSYLSARCOSINE,
CHEMBL1230670,,34496
CHEMBL1230674,9-Methylguanine,
CHEMBL1230692,ADENOSINE DIPHOSPHATE (HYDROXYMETHYL)PYRROLIDINEDIOL,40454
CHEMBL1230695,,40403
CHEMBL1230723,5'-thioadenosine,
CHEMBL1230732,VIDARABINE PHOSPHATE,
CHEMBL1230762,ACETOACETIC ACID,15344
CHEMBL1230782,,35619
CHEMBL1230787,,40438
CHEMBL1230806,VALIENAMINE,
CHEMBL1230813,ALFADEX,40585
CHEMBL1230831,ADAMANTANE,40519
CHEMBL1230841,DIETHYLENE GLYCOL MONOETHYL ETHER,40572
CHEMBL1230866,SILVER,49468
CHEMBL1230893,,28483
CHEMBL1230903,,40646
CHEMBL1230906,,27971
CHEMBL1230912,ANTIPAIN,
CHEMBL1230958,,17752
CHEMBL1230961,,2790
CHEMBL1230969,ALLOSAMIZOLINE,
CHEMBL1230982,Anabaseine,80787
CHEMBL1230988,,16985
CHEMBL1230989,,47785
CHEMBL1230997,ALLOSAMIDIN,
CHEMBL1231002,,82220
CHEMBL1231052,ARSENIC,47217
CHEMBL1231055,ARYLOMYCIN A2,
CHEMBL1231076,ACETYLTHIOCHOLINE,
CHEMBL1231082,ETHYL HYDROGEN PHOSPHONATE,40926
CHEMBL1231084,CHLOROACETONE,47220
CHEMBL1231101,ACIVICIN,74545
CHEMBL1231106,,27915
CHEMBL1231107,CYROMAZINE,30260
CHEMBL1231114,ANTIMYCIN A1,
CHEMBL1231117,ALAREMYCIN 2,
CHEMBL1231124,AZD-1480,
CHEMBL1231160,PEVONEDISTAT,
CHEMBL1231178,,3122
CHEMBL1231248,THERACYS,41001
CHEMBL1231329,MELLITIC ACID,41089
CHEMBL1231330,,10696
CHEMBL1231358,,75388
CHEMBL1231391,N-ACETYLMANNOSAMINE,41112
CHEMBL1231396,BUTYRAMIDE,50724
CHEMBL1231399,,41150
CHEMBL1231413,BIPHENYL,
CHEMBL1231418,Dibromothymoquinone,19371
CHEMBL1231458,,49519
CHEMBL1231461,BROMIDE,47266
CHEMBL1231470,CHALEPIN,
CHEMBL1231476,PINACOL(PHENYLMETHANESULFONYLAMINO)METHANEBORONATE,
CHEMBL1231491,BETAINE ALDEHYDE,15710
CHEMBL1231501,"1,3-BUTANEDIOL",52688
CHEMBL1231506,TEGLICAR,
CHEMBL1231507,PALMITOYLAMINOCARNITINE,
CHEMBL1231509,BULGECIN A,
CHEMBL1231530,BETAMIPRON,
CHEMBL1231544,BENZYLHYDRAZINE,
CHEMBL1231562,,41254
CHEMBL1231568,DABIGATRAN ETHYL ESTER,
CHEMBL1231573,,49537
CHEMBL1231574,LEVOMEFOLIC ACID,15641
CHEMBL1231592,,41321
CHEMBL1231634,,60752
CHEMBL1231644,CACODYLIC ACID,48765
CHEMBL1231649,CARBOMYCIN A,
CHEMBL1231652,CANALINE,
CHEMBL1231661,CEFTAZIDIME BATSI,
CHEMBL1231667,CARBOXIN,3405
CHEMBL1231670,CELLOBIOSE,36217
CHEMBL1231671,,27372
CHEMBL1231700,CITICOLINE,16436
CHEMBL1231708,,16578
CHEMBL1231723,POLIDOCANOL,46859
CHEMBL1231750,,63104
CHEMBL1231791,CHLORIMURON ETHYL,
CHEMBL1231797,,41480
CHEMBL1231821,HYDROCHLORIC ACID,17883
CHEMBL1231840,CARBON MONOXIDE,17245
CHEMBL1231844,,41531
CHEMBL1231861,DIMETHYLKETONE CYANOHYDRIN,15348
CHEMBL1231862,,27961
CHEMBL1231869,HEPTANENITRILE,
CHEMBL1231871,CARBON DIOXIDE,16526
CHEMBL1231891,COPROPORPHYRINOGEN-III,15439
CHEMBL1231898,,41582
CHEMBL1232048,BISDIONIN B,
CHEMBL1232076,,41814
CHEMBL1232077,OXFENICINE,31755
CHEMBL1232111,OMIGAPIL,41778
CHEMBL1232131,DOBESILIC ACID,71157
CHEMBL1232132,DIBROMOTYROSINE,28335
CHEMBL1232135,,34249
CHEMBL1232142,SONECLOSAN,
CHEMBL1232157,,41899
CHEMBL1232164,SEBACIC ACID,41865
CHEMBL1232181,DIPHENYLACETIC ACID,41967
CHEMBL1232182,,41883
CHEMBL1232205,,28862
CHEMBL1232207,,17061
CHEMBL1232227,,41988
CHEMBL1232236,METHYLPHOSPHONIC ACID DIISOPROPYL ESTER,77325
CHEMBL1232240,DIPENTYLAMINE,
CHEMBL1232254,,71613
CHEMBL1232258,D-LEUCINE,28225
CHEMBL1232279,NEMORUBICIN,42053
CHEMBL1232286,,18094
CHEMBL1232306,DEUTERIUM OXIDE,41981
CHEMBL1232313,DOMOIC ACID,34727
CHEMBL1232328,"O,O-DIETHYL S-HYDROGEN PHOSPHOROTHIOATE",28006
CHEMBL1232343,,42088
CHEMBL1232369,,28159
CHEMBL1232371,NEOKOTALANOL,
CHEMBL1232381,,42280
CHEMBL1232385,T-BUTYLACETIC ACID,38647
CHEMBL1232386,,16398
CHEMBL1232391,,17456
CHEMBL1232392,,42170
CHEMBL1232398,,27477
CHEMBL1232411,,42263
CHEMBL1232414,,16493
CHEMBL1232416,METHYLMALONIC ACID,30860
CHEMBL1232448,,48153
CHEMBL1232461,MOLIBRESIB,
CHEMBL1232472,,31529
CHEMBL1232474,,82877
CHEMBL1232510,SOLITHROMYCIN,
CHEMBL1232545,,42334
CHEMBL1232562,ERGOSTEROL,16933
CHEMBL1232567,,15815
CHEMBL1232583,INDEGLITAZAR,
CHEMBL1232589,METHYLETHYLAMINE,
CHEMBL1232595,,42438
CHEMBL1232653,FLAVIN ADENIN DINUCLEOTIDE,16238
CHEMBL1232659,FORMANILIDE,42416
CHEMBL1232684,,49597
CHEMBL1232699,FLUORESCIN,42492
CHEMBL1232731,,17475
CHEMBL1232767,FLUORIDE,29228
CHEMBL1232770,FLAVIOLIN,42646
CHEMBL1232777,FORMYCIN B,42654
CHEMBL1232783,,90621
CHEMBL1232792,FENAMIDONE,83258
CHEMBL1232797,,30845
CHEMBL1232801,FOLINIC ACID,
CHEMBL1232804,(BENZYLOXYCARBONYLAMINO)METHYLPHOSPHONIC ACID,
CHEMBL1232858,,42539
CHEMBL1232859,PHOSPHONODIFLUOROMETHYL PHENYLALANINE,
CHEMBL1232903,GLYCERYLPHOSPHATE,17270
CHEMBL1232918,,29052
CHEMBL1232920,,15978
CHEMBL1232952,GIBBERELLIN A3,28833
CHEMBL1232958,MUCIC ACID,30852
CHEMBL1232972,GABACULINE,
CHEMBL1232997,,8927
CHEMBL1233001,,17661
CHEMBL1233002,GLIDOBACTIN A,
CHEMBL1233049,,42725
CHEMBL1233056,THIOGLYCIN,46799
CHEMBL1233058,GALACTOSE,28061
CHEMBL1233071,PUROMYCIN AMINONUCLEOSIDE,42839
CHEMBL1233078,,16446
CHEMBL1233085,PHOSPHOAMINOPHOSPHONIC ACID GUANYLATE ESTER,78408
CHEMBL1233129,S-METHYLGLUTATHIONE,
CHEMBL1233147,GUANOSINE TRIPHOSPHATE,15996
CHEMBL1233202,HALOXYFOP-R-METHYL,
CHEMBL1233278,,43136
CHEMBL1233300,HYDROXYFASUDIL,
CHEMBL1233316,,60844
CHEMBL1233322,,17083
CHEMBL1233327,,50599
CHEMBL1233349,STREPTOL,
CHEMBL1233359,,17666
CHEMBL1233360,,16964
CHEMBL1233389,HOMOPHENYLALANINE,43103
CHEMBL1233401,,28362
CHEMBL1233424,HOMOSERINE LACTONE,30655
CHEMBL1233457,,43197
CHEMBL1233464,PHENYLACETALDEHYDE,16424
CHEMBL1233466,,16889
CHEMBL1233477,,28397
CHEMBL1233511,PHYTIC ACID,17401
CHEMBL1233524,MK-3281,
CHEMBL1233528,VOLASERTIB,
CHEMBL1233550,IODIDE,43451
CHEMBL1233551,,17808
CHEMBL1233584,ISOLEUCINE,17191
CHEMBL1233598,2-Iminobiotin,
CHEMBL1233636,INDOXYL SULFATE,43355
CHEMBL1233686,,16039
CHEMBL1233687,,43419
CHEMBL1233714,E1501,52051
CHEMBL1233720,,776
CHEMBL1233800,MIVOBULIN,
CHEMBL1233851,KIFUNENSINE,
CHEMBL1233860,,33574
CHEMBL1233877,KRYPTON,49696
CHEMBL1233878,KURASOIN A,
CHEMBL1233879,KURASOIN B,
CHEMBL1233899,,86262
CHEMBL1233940,L 756423,
CHEMBL1233985,LUMIFLAVIN,43661
CHEMBL1233987,DIAMINOPYRIMIDINE,
CHEMBL1234004,LITHIUM ION,49713
CHEMBL1234047,,43769
CHEMBL1234071,,43796
CHEMBL1234104,,16489
CHEMBL1234162,,46784
CHEMBL1234168,TRIMETHYLLYSINE,17311
CHEMBL1234169,,61663
CHEMBL1234197,,43986
CHEMBL1234201,,17519
CHEMBL1234222,,49152
CHEMBL1234231,CALCIPOTRIOL,
CHEMBL1234242,,47876
CHEMBL1234265,,43980
CHEMBL1234268,,16867
CHEMBL1234276,,39408
CHEMBL1234293,,20794
CHEMBL1234326,,64342
CHEMBL1234354,PF-04691502,
CHEMBL1234355,MALONYL-COENZYME A,15531
CHEMBL1234363,MALTOTRIOSE,27931
CHEMBL1234380,,80472
CHEMBL1234391,MENOGARIL,
CHEMBL1234443,,44115
CHEMBL1234459,,89012
CHEMBL1234490,TERBUTRYNE,44156
CHEMBL1234521,TIAMULIN,44137
CHEMBL1234557,PENTADECANE,28897
CHEMBL1234578,,44188
CHEMBL1234579,NITROUS OXIDE,17045
CHEMBL1234599,,21560
CHEMBL1234613,NADIDE,44215
CHEMBL1234621,,49026
CHEMBL1234624,,44229
CHEMBL1234647,,16556
CHEMBL1234669,,44278
CHEMBL1234674,ETHYL DIMETHYL AMMONIO PROPANE SULFONATE,
CHEMBL1234720,,78695
CHEMBL1234751,ACETYLGLUTAMIC ACID,17533
CHEMBL1234781,NAPHTHYLOXYACETIC ACID,44588
CHEMBL1234848,NITRILOTRIACETIC ACID,44557
CHEMBL1234886,OXYGEN,15379
CHEMBL1234916,,17981
CHEMBL1234930,OCTANOYLCARNITINE,
CHEMBL1234965,,44612
CHEMBL1234985,,72341
CHEMBL1235017,OROTIC ACID,16742
CHEMBL1235082,HEXAETHYLENE GLYCOL,49793
CHEMBL1235106,,44664
CHEMBL1235112,,16905
CHEMBL1235128,,140261
CHEMBL1235140,,44800
CHEMBL1235151,,17381
CHEMBL1235156,PENTABROMOPSEUDILIN,70619
CHEMBL1235157,PENTABROMOPHENOL,
CHEMBL1235161,PHOSPHOCHOLINE,18132
CHEMBL1235226,DI(HYDROXYETHYL)ETHER,46807
CHEMBL1235228,PHOSPHOENOLPYRUVATE,44897
CHEMBL1235229,,45013
CHEMBL1235242,,44909
CHEMBL1235246,,44811
CHEMBL1235250,,44836
CHEMBL1235252,PROSTAGLANDIN D2,15555
CHEMBL1235254,TETRAETHYLENE GLYCOL,44920
CHEMBL1235255,,44842
CHEMBL1235259,TRIETHYLENE GLYCOL,44926
CHEMBL1235287,L-PHENYLALANINOL,
CHEMBL1235291,PHOSPHONIC ACID,44976
CHEMBL1235338,PALMITALDEHYDE,17600
CHEMBL1235346,PYROMELLITIC ACID,45165
CHEMBL1235351,PIMELIC ACID,30531
CHEMBL1235353,PYRIDOXAMINE PHOSPHATE,18335
CHEMBL1235368,,61222
CHEMBL1235421,PYRROLOQUINOLINE QUINONE,18315
CHEMBL1235429,,45127
CHEMBL1235432,,45126
CHEMBL1235440,THIOPROLINE,45171
CHEMBL1235482,GLUTARAL,64276
CHEMBL1235490,PSEUDOTROPINE,15742
CHEMBL1235512,,70231
CHEMBL1235528,PYRIDINE 4-METHANOL,
CHEMBL1235535,NICOTINYL ALCOHOL,
CHEMBL1235541,2-MERCAPTOPYRIDINE,45223
CHEMBL1235543,PYRABACTIN A,73159
CHEMBL1235551,"PRAZIQUANTEL, (R)-",
CHEMBL1235634,RICINOLEIC ACID,45478
CHEMBL1235644,,26536
CHEMBL1235646,CEPHALOSPORIN,
CHEMBL1235647,DIHYDROLIPOIC ACID,45230
CHEMBL1235716,PROPIONAMIDE,45422
CHEMBL1235717,,45358
CHEMBL1235722,,45425
CHEMBL1235738,AZILECT,
CHEMBL1235743,,45389
CHEMBL1235764,RIBAVIRIN MONOPHOSPHATE,
CHEMBL1235765,,90622
CHEMBL1235774,AMETRYNE,22472
CHEMBL1235782,SORAPHEN A,9200
CHEMBL1235793,TRISULFANE,50365
CHEMBL1235854,,75303
CHEMBL1235867,SECOLOGANIN,18002
CHEMBL1235872,SUCROSOFATE,
CHEMBL1235891,SELENIUM ATOM,16503
CHEMBL1235900,O-BENZYL-l-SERINE,
CHEMBL1235931,LEVULINIC ACID,45630
CHEMBL1235932,FLUDEOXYGLUCOSE,49128
CHEMBL1235966,SCOULERINE,17129
CHEMBL1235969,SIMOCYCLINONE D8,
CHEMBL1235997,SULFUR DIOXIDE,18422
CHEMBL1235999,ISATOIC ANHYDRIDE,
CHEMBL1236003,ADENOSINE PHOSPHONOACETIC ACID,
CHEMBL1236010,,84615
CHEMBL1236019,,45719
CHEMBL1236043,,80033
CHEMBL1236068,STREPTOLYDIGIN,45773
CHEMBL1236070,,45869
CHEMBL1236107,SGX-523,90624
CHEMBL1236122,SYRINGATE,45820
CHEMBL1236140,,45698
CHEMBL1236180,EPITETRACYCLINE,
CHEMBL1236189,TRIHYDROXYARSENITE(III),49900
CHEMBL1236196,TETRABUTHYLAMMONIUM,45825
CHEMBL1236200,TERT-BUTYL FORMATE,
CHEMBL1236235,THIAMIN DIPHOSPHATE,45931
CHEMBL1236251,TRIETHYL PHOSPHATE,45927
CHEMBL1236265,TRIFLUOROMETHANESULFONIC ACID,48511
CHEMBL1236282,THIAMPHENICOL,32215
CHEMBL1236315,TARTRATE,15671
CHEMBL1236329,1R-(+)-ALPHA-PINENE,28261
CHEMBL1236345,TRINITROTOLUENE,46053
CHEMBL1236347,,53608
CHEMBL1236350,,53609
CHEMBL1236376,COCARBOXYLASE,9532
CHEMBL1236378,MONOPHOSPHOTHIAMINE,9533
CHEMBL1236394,TRICARBALLYLIC ACID,45969
CHEMBL1236395,TREHALOSE,16551
CHEMBL1236469,DIOTYROSINE,15768
CHEMBL1236475,TETRAHYDROURIDINE,
CHEMBL1236482,,17957
CHEMBL1236486,TRIMETHYL PHOSPHATE,46324
CHEMBL1236576,UNDECANAL,46202
CHEMBL1236582,METHYL NONYL KETONE,17700
CHEMBL1236594,Coenzyme Q1,46234
CHEMBL1236595,Coenzyme Q2,46372
CHEMBL1236602,,30817
CHEMBL1236642,VACCENIC ACID,50464
CHEMBL1236649,VALIDOXYLAMINE A,
CHEMBL1236670,VIRGINIAMYCIN FACTOR M1,9997
CHEMBL1236682,REFAMETINIB,
CHEMBL1236684,VIRGINIAMYCIN FACTOR S,46416
CHEMBL1236690,VINYLSULFONIC ACID,
CHEMBL1236749,,16705
CHEMBL1236752,,15902
CHEMBL1236788,(R)-ICLAPRIM,
CHEMBL1236802,XENON,49957
CHEMBL1236818,1-PROPANETHIOL,8473
CHEMBL1236854,XANTHOPTERIN,
CHEMBL1236872,,46515
CHEMBL1236909,,46534
CHEMBL1236924,INT131,
CHEMBL1236925,,74357
CHEMBL1236936,Cinaciguat,
CHEMBL1236962,OMIPALISIB,
CHEMBL1236970,ZINC ION,29105
CHEMBL1237021,LURASIDONE,70735
CHEMBL1237044,TRAMADOL,75722
CHEMBL1237046,ROLITETRACYCLINE,63334
CHEMBL1237048,BEKANAMYCIN SULFATE,31255
CHEMBL1237054,PLICAMYCIN,
CHEMBL1237055,HYDROMORPHONE HYDROCHLORIDE,5791
CHEMBL1237061,PITAVASTATIN CALCIUM,71258
CHEMBL1237064,"RAC-1-(3,4-DICHLO ROPHENYL)-3-AZABICYCLO[4.1.0]HEPTANE (ENANTIOMERS)",
CHEMBL1237065,TRAMADOL HYDROCHLORIDE,
CHEMBL1237066,CALCIUM GLUCEPTATE,3314
CHEMBL1237068,LACTULOSE,
CHEMBL1237070,MICAFUNGIN SODIUM,80105
CHEMBL1237072,,474014
CHEMBL1237080,GRANISETRON HYDROCHLORIDE,
CHEMBL1237082,MECAMYLAMINE HYDROCHLORIDE,
CHEMBL1237099,DOXACURIUM CHLORIDE,
CHEMBL1237102,LEVOCABASTINE HYDROCHLORIDE,
CHEMBL1237104,PROPOXYPHENE HYDROCHLORIDE,8498
CHEMBL1237105,CARBOPROST TROMETHAMINE,
CHEMBL1237112,IOSULAMIDE MEGLUMINE,
CHEMBL1237119,TREPROSTINIL,50861
CHEMBL1237122,CARBOPROST,
CHEMBL1237123,DOXACURIUM,4706
CHEMBL1237124,MECLOCYCLINE,
CHEMBL1237125,,2332
CHEMBL1237129,"1R,2S-MILNACIPRAN HYDROCHLORIDE",
CHEMBL1237132,CLEVIDIPINE,
CHEMBL1237135,MAPROTILINE HYDROCHLORIDE,
CHEMBL1237146,IODOPHENPROPIT HYDROBROMIDE,
CHEMBL1237164,NALTRINDOLE HYDROCHLORIDE,
CHEMBL1237171,,17434
CHEMBL1237174,HYDRAZINE,15571
CHEMBL1237209,OSTODIN,
CHEMBL1237210,,5834
CHEMBL1237211,JIMENEZIN,
CHEMBL1237212,NORCANTHARIDIN,
CHEMBL1237308,CLOFIBRATE + CHOLESTEROL,
CHEMBL1237310,ALPHAASARONE AND CHOLESTEROL,
CHEMBL1240564,,21756
CHEMBL1240703,CGP-52421,
CHEMBL1240704,SOLITHROMYCIN,
CHEMBL1240705,CARBAPENEM,615
CHEMBL1240707,Metalnikowin I,
CHEMBL1240711,Hyposin-5,
CHEMBL1240713,Apidaecin IA,
CHEMBL1240716,Clavanin B,
CHEMBL1240717,Buforin II,
CHEMBL1240718,STYELIN A,
CHEMBL1240719,Ponericin L2,
CHEMBL1240720,SPINIGERIN,
CHEMBL1240721,Piscidin 3,
CHEMBL1240723,Misgurin,
CHEMBL1240725,Lycotoxin I,
CHEMBL1240726,Parasin I,
CHEMBL1240727,Brevinin-2,
CHEMBL1240728,Maculatin 1.3,
CHEMBL1240729,Latarcin 3a,
CHEMBL1240731,Ascaphin-8,
CHEMBL1240732,Desertcolin 1,
CHEMBL1240733,MELECTIN,
CHEMBL1240735,ISRACIDIN,
CHEMBL1240772,GLP-1,
CHEMBL1240833,,63893
CHEMBL1240857,VIRIDITOXIN,
CHEMBL1240892,TYLOCIN TARTARATE,
CHEMBL1240930,,66502
CHEMBL1240942,DENTICULAFLAVONOL,
CHEMBL1240967,PF-00610355,
CHEMBL1240969,ALOISINE B,
CHEMBL1240971,OKICENONE,
CHEMBL1240975,HYPOSTATIN,
CHEMBL1240977,OXANTEL,
CHEMBL1240978,MORANTEL,
CHEMBL1241023,URETUPAMINE A,
CHEMBL1241024,HISTACIN,
CHEMBL1241078,CARDIOGENOL C,
CHEMBL1241091,GALACTOSYLCERAMIDE,
CHEMBL1241092,FUMONISIN B1,
CHEMBL1241097,AURANTIMYCIN A,
CHEMBL1241098,DIPERAMYCIN,
CHEMBL1241127,SALICYLALDOXIME,
CHEMBL1241153,IBUPROFEN SODIUM,
CHEMBL1241233,CYCLOPOSINE,
CHEMBL1241238,CYCLOMARIN A,
CHEMBL1241239,CONCANAMYCIN A,73167
CHEMBL1241267,HALOSTACHINE,16913
CHEMBL1241315,OXALYLAMINOBENZOIC ACID,
CHEMBL1241348,FALDAPREVIR,
CHEMBL1241387,MARINOMYCIN A,
CHEMBL1241412,GAMBOGELLIC ACID,
CHEMBL1241437,,35704
CHEMBL1241479,PYRABACTIN B,
CHEMBL1241480,POLARAZINE,
CHEMBL1241560,WEINREB'S AMIDE,
CHEMBL1241590,FLORFENICOL,87185
CHEMBL1241674,,90679
CHEMBL1241757,,75125
CHEMBL1241855,RIGOSERTIB,
CHEMBL1241856,,30164
CHEMBL1241951,LETERMOVIR,
CHEMBL1242017,BIS(2-ETHYLHEXYL) PHTHALATE,17747
CHEMBL1242023,,53065
CHEMBL1242035,TOMEGLOVIR,
CHEMBL1242108,HEPTELIDIC ACID CHLOROHYDRIN,
CHEMBL1242194,CYCLOSTREPTIN,
CHEMBL1242195,EPOXISEDCYCLOTRIPTIN,
CHEMBL1242196,DEHYDROMUTACTIN,
CHEMBL1242374,PLADIENOLIDE F,
CHEMBL1242438,KARAKOLINE,
CHEMBL1242467,PLADIENOLIDE C,
CHEMBL1242534,,4385
CHEMBL1242564,PLA D,
CHEMBL1242654,PLADIENOLIDE E,
CHEMBL1242718,,6590
CHEMBL1242738,URETUPAMINE B,
CHEMBL1242745,PLADIENOLIDE B,
CHEMBL1242841,PLADIENOLIDE A,
CHEMBL1242842,CHUBOXYPYR,
CHEMBL1242856,,75055
CHEMBL1242973,BUTYROLACTONE I,
CHEMBL1242996,E626,
CHEMBL1243029,MARCHANTIN C,
CHEMBL1243030,DIMETHYL ETHER MARCHANTIAN C,
CHEMBL1243041,,36806
CHEMBL1243062,DIMETHYLETHER DEHYDROMARCHANTIN C,
CHEMBL1243063,DEHYDROMARCHANTIN C,
CHEMBL1243071,FORAMSULFURON,83502
CHEMBL1243178,LACTOFEN,
CHEMBL1243244,,1301
CHEMBL1243298,QUILOSTIGMINE,
CHEMBL1243407,ZINTEROL,
CHEMBL1253290,PHENETHYLCARBAMIC ACID,
CHEMBL1253341,,80912
CHEMBL1253346,BROMOHEXYLMALEIC ANHYDRIDE,
CHEMBL1253403,TIINNYIDEIITTNTNIYEN,
CHEMBL1253430,LFDYTHLWDNAQFTRTKENI,
CHEMBL1253433,IRKIYDIETIYQNDLHNIEE,
CHEMBL1253443,DIENIIKQNEHTESYKNLDT,
CHEMBL1253515,ACULEACIN A,
CHEMBL1253562,DEBUTANOYLTHAPSIGARGIN,
CHEMBL1253621,PEPTIDE A,
CHEMBL1253688,R-RUGULACTONE,
CHEMBL1253697,BROMOGRAMINE,
CHEMBL1253748,CALLYAERIN A,
CHEMBL1253749,CALLYAERIN B,
CHEMBL1253750,CALLYAERIN C,
CHEMBL1253751,CALLYAERIN D,
CHEMBL1253752,CALLYAERIN E,
CHEMBL1253753,CALLYAERIN F,
CHEMBL1253754,CALLYAERIN G,
CHEMBL1253755,CALLYEARIN H,
CHEMBL1253830,ISOBONDUCELLIN,
CHEMBL1253932,PAUCINERVIN A,
CHEMBL1253999,,8177
CHEMBL1254021,PAUCINERVIN B,
CHEMBL1254022,PAUCINERVIN C,
CHEMBL1254025,NOLASIBAN,
CHEMBL1254111,PAUCINERVIN D,
CHEMBL1254112,FORMOXANTHONE A,
CHEMBL1254165,QUINOLEIN DICARBOXYLIC ACID,
CHEMBL1254169,,82679
CHEMBL1254184,GENTISIDE C,
CHEMBL1254185,GENTISIDE D,
CHEMBL1254207,PARVIFOLIXANTHONE A,
CHEMBL1254269,MALABARICONE A,
CHEMBL1254270,GENTISIDE E,
CHEMBL1254271,GENTISIDE F,
CHEMBL1254294,JACAREUBIN,6079
CHEMBL1254295,NIGROLINEAXANTHONE E,
CHEMBL1254325,,67262
CHEMBL1254350,GENTISIDE G,
CHEMBL1254351,GENTISIDE H,
CHEMBL1254370,PARVIFOLIOL F,
CHEMBL1254416,,81240
CHEMBL1254430,GENTISIDE I,
CHEMBL1254431,GENTISIDE J,
CHEMBL1254448,VITAMIN E QUINONE,
CHEMBL1254489,DESCARBOXY RB,
CHEMBL1254507,GENTISIDE K,
CHEMBL1254682,LEVALLORPHAN,6431
CHEMBL1254683,DEXTALLORPHAN,
CHEMBL1254687,,62357
CHEMBL1254709,DM-1157,
CHEMBL1254762,BALSAMINOL C,
CHEMBL1254766,DEXTRORPHAN,29133
CHEMBL1254771,SAFOTIBANT,
CHEMBL1254848,BALSAMINOL D,
CHEMBL1254849,BALSAMINOL E,
CHEMBL1255087,RHODOPSIN,16066
CHEMBL1255646,CIRAZOLINE HYDROCHLORIDE,
CHEMBL1255649,ARECAIDINE PROPARGYL ESTER HYDROBROMIDE,
CHEMBL1255652,PUTRESCINE HYDROCHLORIDE,
CHEMBL1255653,SEPIAPTERIN,
CHEMBL1255654,TETRACAINE HYDROCHLORIDE,
CHEMBL1255655,,34662
CHEMBL1255663,RACEPINEPHRINE HYDROCHLORIDE,
CHEMBL1255666,DIOSPYRONE,
CHEMBL1255710,CYCLOTIDE KALATA B1,
CHEMBL1255714,TIMICOSIN,
CHEMBL1255721,METHYL BROMOMETHYL ACRYLATE,
CHEMBL1255733,DIHYDROOUABAIN,
CHEMBL1255737,DUBINIDINE,4722
CHEMBL1255739,METHAPYRILENE HYDROCHLORIDE,38213
CHEMBL1255743,TRANYLCYPROMINE HYDROCHLORIDE,
CHEMBL1255746,THIP HYDROCHLORIDE,
CHEMBL1255747,DIPROPYLDOPAMINE HYDROBROMIDE,
CHEMBL1255754,TYRPHOSTIN AG 494,
CHEMBL1255769,1-TULIPOSIDE A,9777
CHEMBL1255778,BENSERAZIDE HYDROCHLORIDE,31262
CHEMBL1255782,EMETINE DIHYDROCHLORIDE HYDRATE,
CHEMBL1255783,GUANIDINOETHYL DISULFIDE DIHYDROBROMIDE,
CHEMBL1255785,MUSCARINE CHLORIDE,
CHEMBL1255786,METHYLCARBAMYLCHOLINE CHLORIDE,
CHEMBL1255790,TYRAMINE HYDROCHLORIDE,
CHEMBL1255794,APLAVIROC,
CHEMBL1255796,TRYPTAMINE HYDROCHLORIDE,
CHEMBL1255800,FIDAXOMICIN,
CHEMBL1255805,1-TULIPOSIDE B,
CHEMBL1255812,LONGIMIDE A,
CHEMBL1255831,E1001,
CHEMBL1255835,DIAMIDE,48963
