mirbase_id	mirbase_name	database	identifier	label
MI0009724	bta-mir-106b	ENTREZGENE	100312991	MIR106B
MI0009725	bta-mir-124a-2	ENTREZGENE	100312992	MIR124A-2
MI0009726	bta-mir-124b	ENTREZGENE	100313252	MIR124B
MI0009727	bta-mir-128-2	ENTREZGENE	100313360	MIR128-2
MI0009728	bta-mir-129-1	ENTREZGENE	100312993	MIR129-1
MI0009729	bta-mir-129-2	ENTREZGENE	100313304	MIR129-2
MI0009730	bta-mir-130a	ENTREZGENE	100312994	MIR130A
MI0009731	bta-mir-130b	ENTREZGENE	100312995	MIR130B
MI0009732	bta-mir-133a-2	ENTREZGENE	100313253	MIR133A-2
MI0009733	bta-mir-133a-1	ENTREZGENE	100313361	MIR133A-1
MI0009734	bta-mir-133b	ENTREZGENE	100312996	MIR133B
MI0009735	bta-mir-134	ENTREZGENE	100312997	MIR134
MI0009736	bta-mir-135a-2	ENTREZGENE	100313470	MIR135A-2
MI0009737	bta-mir-135a-1	ENTREZGENE	100312998	MIR135A-1
MI0009738	bta-mir-135b	ENTREZGENE	100313451	MIR135B
MI0009739	bta-mir-136	ENTREZGENE	100313362	MIR136
MI0009740	bta-mir-137	ENTREZGENE	100312999	MIR137
MI0009741	bta-mir-138-1	ENTREZGENE	100313000	MIR138-1
MI0009742	bta-mir-141	ENTREZGENE	100313001	MIR141
MI0009743	bta-mir-143	ENTREZGENE	100313363	MIR143
MI0009744	bta-mir-144	ENTREZGENE	100313254	MIR144
MI0009745	bta-mir-146b	ENTREZGENE	100313002	MIR146B
MI0009746	bta-mir-146a	ENTREZGENE	100313305	MIR146A
MI0009747	bta-mir-147	ENTREZGENE	100313003	MIR147
MI0009748	bta-mir-152	ENTREZGENE	100313004	MIR152
MI0009749	bta-mir-153-1	ENTREZGENE	100313364	MIR153-1
MI0009750	bta-mir-153-2	ENTREZGENE	100313255	MIR153-2
MI0009751	bta-mir-154a	ENTREZGENE	100313005	MIR154
MI0009752	bta-mir-155	ENTREZGENE	100313006	MIR155
MI0009753	bta-mir-16a	ENTREZGENE	100313007	MIR16A
MI0009754	bta-mir-181d	ENTREZGENE	100313306	MIR181D
MI0009755	bta-mir-182	ENTREZGENE	100313365	MIR182
MI0009756	bta-mir-183	ENTREZGENE	100313256	MIR183
MI0009757	bta-mir-184	ENTREZGENE	100313008	MIR184
MI0009758	bta-mir-185	ENTREZGENE	100313009	MIR185
MI0009759	bta-mir-187	ENTREZGENE	100313010	MIR187
MI0009760	bta-mir-188	ENTREZGENE	100313366	MIR188
MI0009761	bta-mir-24-1	ENTREZGENE	100313011	MIR24-1
MI0009762	bta-mir-190a	ENTREZGENE	100313351	MIR190A
MI0009763	bta-mir-190b	ENTREZGENE	100313012	MIR190B
MI0009764	bta-mir-193b	ENTREZGENE	100313307	MIR193B
MI0009765	bta-mir-194-2	ENTREZGENE	100313013	MIR194-2
MI0009766	bta-mir-196a-2	ENTREZGENE	100313367	MIR196A-2
MI0009767	bta-mir-196a-1	ENTREZGENE	100313014	MIR196A-1
MI0009768	bta-mir-196b	ENTREZGENE	100313452	MIR196B
MI0009769	bta-mir-197	ENTREZGENE	100313015	MIR197
MI0009770	bta-mir-199a-2	ENTREZGENE	100313016	MIR199A-2
MI0009771	bta-mir-202	ENTREZGENE	100313471	MIR202
MI0009772	bta-mir-206	ENTREZGENE	100313017	MIR206
MI0009773	bta-mir-208a	ENTREZGENE	100313368	MIR208A
MI0009774	bta-mir-208b	ENTREZGENE	100313257	MIR208B
MI0009775	bta-mir-211	ENTREZGENE	100313308	MIR211
MI0009776	bta-mir-212	ENTREZGENE	100313018	MIR212
MI0009777	bta-mir-216a	ENTREZGENE	100313019	MIR216A
MI0009778	bta-mir-216b	ENTREZGENE	100313020	MIR216B
MI0009779	bta-mir-217	ENTREZGENE	100313369	MIR217
MI0009780	bta-mir-218-1	ENTREZGENE	100313258	MIR218-1
MI0009781	bta-mir-219-1	ENTREZGENE	100313021	MIR219-1
MI0009782	bta-mir-223	ENTREZGENE	100313022	MIR223
MI0009783	bta-mir-224	ENTREZGENE	100313023	MIR224
MI0009784	bta-mir-26a-1	ENTREZGENE	100313309	MIR26A-1
MI0009785	bta-mir-28	ENTREZGENE	100313370	MIR28
MI0009786	bta-mir-296	ENTREZGENE	100313259	MIR296
MI0009787	bta-mir-299	ENTREZGENE	100313024	MIR299
MI0009788	bta-mir-29d	ENTREZGENE	100313025	MIR29D
MI0009789	bta-mir-301a	ENTREZGENE	100313026	MIR301A
MI0009790	bta-mir-301b	ENTREZGENE	100313371	MIR301B
MI0009791	bta-mir-302a	ENTREZGENE	100313027	MIR302A
MI0009792	bta-mir-302d	ENTREZGENE	100313453	MIR302D
MI0009793	bta-mir-302b	ENTREZGENE	100313028	MIR302B
MI0009794	bta-mir-302c	ENTREZGENE	100313310	MIR302C
MI0009795	bta-mir-30f	ENTREZGENE	100313029	MIR30F
MI0009796	bta-mir-32	ENTREZGENE	100313372	MIR32
MI0009797	bta-mir-323	ENTREZGENE	100313030	MIR323
MI0009798	bta-mir-324	ENTREZGENE	100313260	MIR324
MI0009799	bta-mir-326	ENTREZGENE	100313031	MIR326
MI0009800	bta-mir-328	ENTREZGENE	100313032	MIR328
MI0009801	bta-mir-329a	ENTREZGENE	100313373	MIR329A
MI0009802	bta-mir-329b	ENTREZGENE	100313472	MIR329B
MI0009803	bta-mir-330	ENTREZGENE	100313033	MIR330
MI0009804	bta-mir-335	ENTREZGENE	100313352	MIR335
MI0009805	bta-mir-338	ENTREZGENE	100313034	MIR338
MI0009806	bta-mir-339a	ENTREZGENE	100313035	MIR339
MI0009807	bta-mir-33a	ENTREZGENE	100313374	MIR33A
MI0009808	bta-mir-33b	ENTREZGENE	100313036	MIR33B
MI0009809	bta-mir-340	ENTREZGENE	100313037	MIR340
MI0009810	bta-mir-346	ENTREZGENE	100313261	MIR346
MI0009811	bta-mir-362	ENTREZGENE	100313038	MIR362
MI0009812	bta-mir-365-2	ENTREZGENE	100313311	MIR365-2
MI0009813	bta-mir-367	ENTREZGENE	100313375	MIR367
MI0009814	bta-mir-370	ENTREZGENE	100313039	MIR370
MI0009815	bta-mir-371	ENTREZGENE	100313040	MIR292
MI0009816	bta-mir-374b	ENTREZGENE	100313262	MIR374B
MI0009817	bta-mir-375	ENTREZGENE	100313041	MIR375
MI0009818	bta-mir-377	ENTREZGENE	100313376	MIR377
MI0009819	bta-mir-378-1	ENTREZGENE	100313042	MIR378
MI0009820	bta-mir-379	ENTREZGENE	100313043	MIR379
MI0009821	bta-mir-381	ENTREZGENE	100313044	MIR381
MI0009822	bta-mir-382	ENTREZGENE	100313454	MIR382
MI0009823	bta-mir-383	ENTREZGENE	100313312	MIR383
MI0009824	bta-mir-409a	ENTREZGENE	100313377	MIR409A
MI0009825	bta-mir-410	ENTREZGENE	100313045	MIR410
MI0009826	bta-mir-411a	ENTREZGENE	100313378	MIR411
MI0009827	bta-mir-412	ENTREZGENE	100313046	MIR412
MI0009828	bta-mir-421	ENTREZGENE	100313263	MIR421
MI0009829	bta-mir-429	ENTREZGENE	100313047	MIR429
MI0009830	bta-mir-431	ENTREZGENE	100313313	MIR431
MI0009831	bta-mir-432	ENTREZGENE	100313048	MIR432
MI0009832	bta-mir-433	ENTREZGENE	100313379	MIR433
MI0009833	bta-mir-448	ENTREZGENE	100313049	MIR448
MI0009834	bta-mir-449a	ENTREZGENE	100313264	MIR449A
MI0009835	bta-mir-449b	ENTREZGENE	100313050	MIR449B
MI0009836	bta-mir-449c	ENTREZGENE	100313051	MIR449C
MI0009837	bta-mir-451	ENTREZGENE	100313380	MIR451
MI0009838	bta-mir-452	ENTREZGENE	100313473	MIR452
MI0009839	bta-mir-453	ENTREZGENE	100313052	MIR453
MI0009840	bta-mir-454	ENTREZGENE	100313455	MIR454
MI0009841	bta-mir-483	ENTREZGENE	100313053	MIR483
MI0009842	bta-mir-485	ENTREZGENE	100313054	MIR485
MI0009843	bta-mir-486	ENTREZGENE	100313381	MIR486
MI0009844	bta-mir-488	ENTREZGENE	100313055	MIR488
MI0009845	bta-mir-490	ENTREZGENE	100313056	MIR490
MI0009846	bta-mir-491	ENTREZGENE	100313265	MIR491
MI0009847	bta-mir-493	ENTREZGENE	100313057	MIR493
MI0009848	bta-mir-494	ENTREZGENE	100313314	MIR494
MI0009849	bta-mir-495	ENTREZGENE	100313382	MIR495
MI0009850	bta-mir-496	ENTREZGENE	100313058	MIR496
MI0009851	bta-mir-500	ENTREZGENE	100313059	MIR500
MI0009852	bta-mir-502a-1	ENTREZGENE	100313353	MIR502A-1
MI0009853	bta-mir-502a-2	ENTREZGENE	100313060	MIR502A-2
MI0009854	bta-mir-502b	ENTREZGENE	100313383	MIR502B
MI0009855	bta-mir-504	ENTREZGENE	100313061	MIR504
MI0009856	bta-mir-505	ENTREZGENE	100313062	MIR505
MI0009857	bta-mir-539	ENTREZGENE	100313315	MIR539
MI0009858	bta-mir-541	ENTREZGENE	100313266	MIR541
MI0009859	bta-mir-543	ENTREZGENE	100313063	MIR543
MI0009860	bta-mir-544b-1	ENTREZGENE	100313384	MIR544B-1
MI0009861	bta-mir-544b-2	ENTREZGENE	100313064	MIR544B-2
MI0009862	bta-mir-544a	ENTREZGENE	100313065	MIR544A
MI0009863	bta-mir-551a	ENTREZGENE	100313066	MIR551A
MI0009864	bta-mir-551b	ENTREZGENE	100313267	MIR551B
MI0009865	bta-mir-562	ENTREZGENE	100313316	MIR562
MI0009866	bta-mir-568	ENTREZGENE	100313385	MIR568
MI0009867	bta-mir-582	ENTREZGENE	100313067	MIR582
MI0009868	bta-mir-584-2	ENTREZGENE	100313068	MIR584-2
MI0009869	bta-mir-584-3	ENTREZGENE	100313069	MIR584-3
MI0009870	bta-mir-584-4	ENTREZGENE	100313456	MIR584-4
MI0009871	bta-mir-584-5	ENTREZGENE	100313386	MIR584-5
MI0009872	bta-mir-584-6	ENTREZGENE	100313070	MIR584-6
MI0009873	bta-mir-584-7	ENTREZGENE	100313474	MIR584-7
MI0009874	bta-mir-584-1	ENTREZGENE	100313071	MIR584-1
MI0009875	bta-mir-592	ENTREZGENE	100313072	MIR592
MI0009876	bta-mir-599	ENTREZGENE	100313268	MIR599
MI0009877	bta-mir-615	ENTREZGENE	100313387	MIR615
MI0009878	bta-mir-628	ENTREZGENE	100313073	MIR628
MI0009879	bta-mir-631	ENTREZGENE	100313074	MIR631
MI0009880	bta-mir-653	ENTREZGENE	100313075	MIR653
MI0009881	bta-mir-654	ENTREZGENE	100313388	MIR654
MI0009882	bta-mir-655	ENTREZGENE	100313269	MIR655
MI0009883	bta-mir-656	ENTREZGENE	100313076	MIR656
MI0009884	bta-mir-658	ENTREZGENE	100313317	MIR658
MI0009885	bta-mir-665	ENTREZGENE	100313077	MIR665
MI0009886	bta-mir-670	ENTREZGENE	100313078	MIR670
MI0009887	bta-mir-671	ENTREZGENE	100313389	MIR671
MI0009889	bta-mir-708	ENTREZGENE	100313079	MIR708
MI0009891	bta-mir-744	ENTREZGENE	100313080	MIR744
MI0009892	bta-mir-758	ENTREZGENE	100313081	MIR758
MI0009893	bta-mir-759	ENTREZGENE	100313390	MIR759
MI0009894	bta-mir-760	ENTREZGENE	100313318	MIR760
MI0009895	bta-mir-761	ENTREZGENE	100313484	MIR761
MI0009896	bta-mir-763	ENTREZGENE	100313082	MIR763
MI0009897	bta-mir-767	ENTREZGENE	100313083	MIR767
MI0009898	bta-mir-769	ENTREZGENE	100313084	MIR769
MI0009899	bta-mir-873	ENTREZGENE	100313391	MIR873
MI0009900	bta-mir-874	ENTREZGENE	100313085	MIR874
MI0009901	bta-mir-875	ENTREZGENE	100313271	MIR875
MI0009902	bta-mir-876	ENTREZGENE	100313086	MIR876
MI0009903	bta-mir-877	ENTREZGENE	100313087	MIR877
MI0009904	bta-mir-885	ENTREZGENE	100313319	MIR885
MI0009905	bta-mir-92a-1	ENTREZGENE	100313392	MIR92A
MI0009906	bta-mir-92b	ENTREZGENE	100313088	MIR92B
MI0009908	bta-mir-935	ENTREZGENE	100313457	MIR935
MI0009909	bta-mir-940	ENTREZGENE	100313089	MIR940
MI0009910	bta-mir-95	ENTREZGENE	100313090	MIR95
MI0009911	bta-mir-96	ENTREZGENE	100313393	MIR96
MI0009912	bta-mir-9-1	ENTREZGENE	100313091	MIR9-1
MI0009913	bta-mir-9-2	ENTREZGENE	100313092	MIR9-2
MI0009914	mmu-mir-1927	MGI	3836959	Mir1927
MI0009914	mmu-mir-1927	ENTREZGENE	100316784	Mir1927
MI0009917	mmu-mir-1928	MGI	3836960	Mir1928
MI0009917	mmu-mir-1928	ENTREZGENE	100316687	Mir1928
MI0009918	mmu-mir-1929	MGI	3836961	Mir1929
MI0009918	mmu-mir-1929	ENTREZGENE	100316688	Mir1929
MI0009919	mmu-mir-1930	MGI	3836965	Mir1930
MI0009919	mmu-mir-1930	ENTREZGENE	100316811	Mir1930
MI0009920	mmu-mir-1931	MGI	3836967	Mir1931
MI0009920	mmu-mir-1931	ENTREZGENE	100316689	Mir1931
MI0009921	mmu-mir-1932	MGI	3836969	Mir1932
MI0009921	mmu-mir-1932	ENTREZGENE	100316690	Mir1932
MI0009922	mmu-mir-1933	MGI	3836970	Mir1933
MI0009922	mmu-mir-1933	ENTREZGENE	100316753	Mir1933
MI0009923	mmu-mir-1934	MGI	3836971	Mir1934
MI0009923	mmu-mir-1934	ENTREZGENE	100316840	Mir1934
MI0009925	mmu-mir-1936	MGI	3836973	Mir1936
MI0009925	mmu-mir-1936	ENTREZGENE	100316812	Mir1936
MI0009927	mmu-mir-1938	MGI	3836976	Mir1938
MI0009927	mmu-mir-1938	ENTREZGENE	100316693	Mir1938
MI0009930	mmu-mir-1941	MGI	3836979	Mir1941
MI0009930	mmu-mir-1941	ENTREZGENE	100316694	Mir1941
MI0009931	mmu-mir-1942	MGI	3836981	Mir1942
MI0009931	mmu-mir-1942	ENTREZGENE	100316774	Mir1942
MI0009932	mmu-mir-1943	MGI	3836982	Mir1943
MI0009932	mmu-mir-1943	ENTREZGENE	100316695	Mir1943
MI0009934	mmu-mir-1945	MGI	3836984	Mir1945
MI0009934	mmu-mir-1945	ENTREZGENE	100316833	Mir1945
MI0009935	mmu-mir-1306	MGI	3836985	Mir1306
MI0009935	mmu-mir-1306	ENTREZGENE	100316814	Mir1306
MI0009936	mmu-mir-1946a	MGI	3837017	Mir1946a
MI0009936	mmu-mir-1946a	ENTREZGENE	100316697	Mir1946a
MI0009937	mmu-mir-1947	MGI	3837018	Mir1947
MI0009937	mmu-mir-1947	ENTREZGENE	100316698	Mir1947
MI0009939	mmu-mir-1948	MGI	3837020	Mir1948
MI0009939	mmu-mir-1948	ENTREZGENE	100316699	Mir1948
MI0009940	mmu-mir-1949	MGI	3837022	Mir1949
MI0009940	mmu-mir-1949	ENTREZGENE	100316700	Mir1949
MI0009941	mmu-mir-1950	MGI	3837023	Mir1950
MI0009941	mmu-mir-1950	ENTREZGENE	100316775	Mir1950
MI0009942	mmu-mir-669l	MGI	3837025	Mir669l
MI0009942	mmu-mir-669l	ENTREZGENE	100316815	Mir669l
MI0009943	mmu-mir-669m-1	MGI	3837026	Mir669m-1
MI0009943	mmu-mir-669m-1	ENTREZGENE	100316701	Mir669m-1
MI0009944	mmu-mir-669m-2	MGI	3837027	Mir669m-2
MI0009944	mmu-mir-669m-2	ENTREZGENE	100316834	Mir669m-2
MI0009945	mmu-mir-669o	MGI	3837028	Mir669o
MI0009945	mmu-mir-669o	ENTREZGENE	100316702	Mir669o
MI0009946	mmu-mir-1951	MGI	3837029	Mir1951
MI0009946	mmu-mir-1951	ENTREZGENE	100316703	Mir1951
MI0009947	mmu-mir-1952	MGI	3837030	Mir1952
MI0009947	mmu-mir-1952	ENTREZGENE	100316816	Mir1952
MI0009948	mmu-mir-1953	MGI	3837034	Mir1953
MI0009948	mmu-mir-1953	ENTREZGENE	100316704	Mir1953
MI0009949	mmu-mir-1954	MGI	3837035	Mir1954
MI0009949	mmu-mir-1954	ENTREZGENE	100316776	Mir1954
MI0009950	mmu-mir-1955	MGI	3837036	Mir1955
MI0009950	mmu-mir-1955	ENTREZGENE	100316756	Mir1955
MI0009951	mmu-mir-669n	MGI	3837039	Mir669n
MI0009951	mmu-mir-669n	ENTREZGENE	100316705	Mir669n
MI0009952	mmu-mir-1956	MGI	3837040	Mir1956
MI0009952	mmu-mir-1956	ENTREZGENE	100316706	Mir1956
MI0009955	mmu-mir-1958	MGI	3837123	Mir1958
MI0009955	mmu-mir-1958	ENTREZGENE	100316708	Mir1958
MI0009957	mmu-mir-1960	MGI	3837202	Mir1960
MI0009957	mmu-mir-1960	ENTREZGENE	100316709	Mir1960
MI0009958	mmu-mir-1961	MGI	3837206	Mir1961
MI0009958	mmu-mir-1961	ENTREZGENE	100316841	Mir1961
MI0009959	mmu-mir-1962	MGI	3837207	Mir1962
MI0009959	mmu-mir-1962	ENTREZGENE	100316818	Mir1962
MI0009960	mmu-mir-1963	MGI	3837208	Mir1963
MI0009960	mmu-mir-1963	ENTREZGENE	100316710	Mir1963
MI0009961	mmu-mir-1964	MGI	3837209	Mir1964
MI0009961	mmu-mir-1964	ENTREZGENE	100316711	Mir1964
MI0009963	mmu-mir-1966	MGI	3837211	Mir1966
MI0009963	mmu-mir-1966	ENTREZGENE	100316712	Mir1966
MI0009964	mmu-mir-1967	MGI	3837213	Mir1967
MI0009964	mmu-mir-1967	ENTREZGENE	100316819	Mir1967
MI0009965	mmu-mir-1968	MGI	3837215	Mir1968
MI0009965	mmu-mir-1968	ENTREZGENE	100316713	Mir1968
MI0009966	mmu-mir-1969	MGI	3837216	Mir1969
MI0009966	mmu-mir-1969	ENTREZGENE	100316777	Mir1969
MI0009967	mmu-mir-1946b	MGI	3837217	Mir1946b
MI0009967	mmu-mir-1946b	ENTREZGENE	100316714	Mir1946b
MI0009968	mmu-mir-1970	MGI	3837218	Mir1970
MI0009968	mmu-mir-1970	ENTREZGENE	100316820	Mir1970
MI0009970	mmu-mir-1971	MGI	3837219	Mir1971
MI0009970	mmu-mir-1971	ENTREZGENE	100316715	Mir1971
MI0009982	hsa-mir-1972-1	HGNC	37060	MIR1972
MI0009982	hsa-mir-1972-1	ENTREZGENE	100302243	MIR1972-1
MI0009983	hsa-mir-1973	HGNC	37061	MIR1973
MI0009983	hsa-mir-1973	ENTREZGENE	100302290	MIR1973
MI0009986	hsa-mir-1976	HGNC	37064	MIR1976
MI0009986	hsa-mir-1976	ENTREZGENE	100302190	MIR1976
MI0009990	mmu-mir-1983	MGI	3837223	Mir1983
MI0009990	mmu-mir-1983	ENTREZGENE	100316716	Mir1983
MI0009991	mmu-mir-1839	MGI	3837345	Mir1839
MI0009991	mmu-mir-1839	ENTREZGENE	100316717	Mir1839
MI0009992	mmu-mir-1981	MGI	3837225	Mir1981
MI0009992	mmu-mir-1981	ENTREZGENE	100316821	Mir1981
MI0009993	mmu-mir-1982	MGI	3837227	Mir1982
MI0009993	mmu-mir-1982	ENTREZGENE	100316778	Mir1982
MI0010145	sko-mir-1	ENTREZGENE	100314294	Mir1
MI0010146	sko-mir-7	ENTREZGENE	100314327	Mir7
MI0010147	sko-mir-200	ENTREZGENE	100314295	Mir200
MI0010148	sko-mir-9	ENTREZGENE	100314296	Mir9
MI0010149	sko-mir-10	ENTREZGENE	100314297	Mir10
MI0010150	sko-mir-29a	ENTREZGENE	100314328	Mir29a
MI0010151	sko-mir-29b	ENTREZGENE	100314298	Mir29b
MI0010152	sko-mir-31	ENTREZGENE	100314299	Mir31
MI0010153	sko-mir-33	ENTREZGENE	100314300	Mir33
MI0010154	sko-mir-34	ENTREZGENE	100314329	Mir34
MI0010155	sko-mir-71	ENTREZGENE	100314301	Mir71
MI0010157	sko-mir-92a	ENTREZGENE	100314303	Mir92a
MI0010158	sko-mir-92b	ENTREZGENE	100314304	Mir92b
MI0010159	sko-mir-92c	ENTREZGENE	100314330	Mir92c
MI0010160	sko-mir-96	ENTREZGENE	100314323	Mir96
MI0010161	sko-mir-100	ENTREZGENE	100314305	Mir100
MI0010162	sko-mir-124	ENTREZGENE	100314306	Mir124
MI0010163	sko-mir-125a	ENTREZGENE	100526430	Mir125a
MI0010164	sko-mir-133	ENTREZGENE	100314331	Mir133
MI0010165	sko-mir-137	ENTREZGENE	100314308	Mir137
MI0010166	sko-mir-153	ENTREZGENE	100314309	Mir153
MI0010167	sko-mir-182	ENTREZGENE	100314310	Mir182
MI0010168	sko-mir-183	ENTREZGENE	100314324	Mir183
MI0010169	sko-mir-184	ENTREZGENE	100314332	Mir184
MI0010170	sko-mir-190	ENTREZGENE	100314311	Mir190
MI0010171	sko-mir-193a	ENTREZGENE	100526435	Mir193a
MI0010172	sko-mir-210	ENTREZGENE	100314313	Mir210
MI0010173	sko-mir-242	ENTREZGENE	100314333	Mir242
MI0010174	sko-mir-252a	ENTREZGENE	100314314	Mir252a
MI0010175	sko-mir-252b	ENTREZGENE	100314315	Mir252b
MI0010176	sko-mir-278	ENTREZGENE	100314325	Mir278
MI0010177	sko-mir-281	ENTREZGENE	100314316	Mir281
MI0010178	sko-mir-315	ENTREZGENE	100314334	Mir315
MI0010179	sko-mir-365	ENTREZGENE	100314317	Mir365
MI0010180	sko-let-7	ENTREZGENE	100314318	Mirlet7
MI0010181	spu-mir-137	ENTREZGENE	100314427	Mir137
MI0010182	spu-mir-210	ENTREZGENE	100314392	Mir210
MI0010183	spu-mir-242	ENTREZGENE	100314393	Mir242
MI0010184	spu-mir-375	ENTREZGENE	100314394	Mir375
MI0010185	spu-let-7	ENTREZGENE	100314428	Mirlet7
MI0010186	spu-mir-1	ENTREZGENE	100314395	Mir1
MI0010187	spu-mir-7	ENTREZGENE	100314422	Mir7
MI0010188	spu-mir-200	ENTREZGENE	100314396	Mir200
MI0010189	spu-mir-9	ENTREZGENE	100314397	Mir9
MI0010190	spu-mir-10	ENTREZGENE	100314429	Mir10
MI0010191	spu-mir-22	ENTREZGENE	100314398	Mir22
MI0010192	spu-mir-29a	ENTREZGENE	100314399	Mir29
MI0010193	spu-mir-31	ENTREZGENE	100314400	Mir31
MI0010194	spu-mir-33	ENTREZGENE	100314430	Mir33
MI0010195	spu-mir-34	ENTREZGENE	100314401	Mir34
MI0010196	spu-mir-71	ENTREZGENE	100314423	Mir71
MI0010198	spu-mir-92a	ENTREZGENE	100314403	Mir92a
MI0010199	spu-mir-92b	ENTREZGENE	100314431	Mir92b
MI0010200	spu-mir-92c	ENTREZGENE	100314404	Mir92c
MI0010201	spu-mir-96	ENTREZGENE	100314405	Mir96
MI0010202	spu-mir-124	ENTREZGENE	100314406	Mir124
MI0010203	spu-mir-125	ENTREZGENE	100314432	Mir125
MI0010204	spu-mir-133	ENTREZGENE	100314424	Mir133
MI0010205	spu-mir-153	ENTREZGENE	100314407	Mir153
MI0010206	spu-mir-182	ENTREZGENE	100314408	Mir182
MI0010207	spu-mir-184	ENTREZGENE	100314409	Mir184
MI0010208	spu-mir-252a	ENTREZGENE	100314433	Mir252a
MI0010209	spu-mir-252b	ENTREZGENE	100314410	Mir252b
MI0010210	spu-mir-278	ENTREZGENE	100314411	Mir278
MI0010213	sko-mir-193b	ENTREZGENE	100314319	Mir193b
MI0010219	sko-mir-375	ENTREZGENE	100314335	Mir375
MI0010220	spu-mir-183	ENTREZGENE	100314412	Mir183
MI0010221	spu-mir-219	ENTREZGENE	100314425	Mir219
MI0010264	sko-mir-2001	ENTREZGENE	100314320	Mir2001
MI0010265	sko-mir-2012	ENTREZGENE	100314326	Mir2012
MI0010266	sko-mir-2013	ENTREZGENE	100314321	Mir2013
MI0010267	sko-mir-2008	ENTREZGENE	100314322	Mir2008
MI0010268	sko-mir-2011	ENTREZGENE	100314336	Mir2011
MI0010269	spu-mir-2001	ENTREZGENE	100314434	Mir2001
MI0010270	spu-mir-2012	ENTREZGENE	100314413	Mir2012
MI0010271	spu-mir-2013	ENTREZGENE	100314414	Mir2013
MI0010272	spu-mir-2002	ENTREZGENE	100314415	Mir2002
MI0010273	spu-mir-2003	ENTREZGENE	100314435	Mir2003
MI0010274	spu-mir-2004	ENTREZGENE	100314416	Mir2004
MI0010275	spu-mir-2005	ENTREZGENE	100314426	Mir2005
MI0010276	spu-mir-2006	ENTREZGENE	100314417	Mir2006
MI0010277	spu-mir-2007	ENTREZGENE	100314418	Mir2007
MI0010278	spu-mir-2008	ENTREZGENE	100314436	Mir2008
MI0010279	spu-mir-2009	ENTREZGENE	100314419	Mir2009
MI0010280	spu-mir-2010	ENTREZGENE	100314420	Mir2010
MI0010281	spu-mir-2011	ENTREZGENE	100314421	Mir2011
MI0010441	bta-mir-489	ENTREZGENE	100313272	MIR489
MI0010443	bta-mir-1224	ENTREZGENE	100313093	MIR1224
MI0010444	bta-mir-376b	ENTREZGENE	100313394	MIR376B
MI0010445	bta-mir-376d	ENTREZGENE	100313094	MIR376D
MI0010446	bta-mir-376c	ENTREZGENE	100313095	MIR376C
MI0010447	bta-mir-764	ENTREZGENE	100313458	MIR764
MI0010452	bta-mir-1225	ENTREZGENE	100313098	MIR1225
MI0010453	bta-mir-584-8	ENTREZGENE	100313273	MIR584-8
MI0010454	bta-mir-29e	ENTREZGENE	100313099	MIR29E
MI0010455	bta-mir-1282	ENTREZGENE	100313396	MIR1282
MI0010456	bta-mir-1284	ENTREZGENE	100313100	MIR1284
MI0010457	bta-mir-376a	ENTREZGENE	100313321	MIR376A
MI0010458	bta-mir-1291	ENTREZGENE	100313101	MIR1291
MI0010459	bta-mir-1179	ENTREZGENE	100313274	MIR1179
MI0010460	bta-mir-1301	ENTREZGENE	100313397	MIR1301
MI0010462	bta-mir-7-2	ENTREZGENE	100313103	MIR7-2
MI0010463	bta-mir-1256	ENTREZGENE	100313104	MIR1256
MI0010464	bta-mir-29b-1	ENTREZGENE	100313105	MIR29B-1
MI0010465	bta-mir-1835	ENTREZGENE	100313275	MIR1835
MI0010466	bta-mir-1281	ENTREZGENE	100313322	MIR1281
MI0010467	bta-mir-1251	ENTREZGENE	100313398	MIR1251
MI0010468	bta-mir-1296	ENTREZGENE	100313106	MIR1296
MI0010469	bta-mir-1193	ENTREZGENE	100313107	MIR1193
MI0010470	bta-mir-1197	ENTREZGENE	100313108	MIR1197
MI0010471	bta-mir-7-1	ENTREZGENE	100313459	MIR7-1
MI0010473	bta-mir-1839	ENTREZGENE	100313399	MIR1839
MI0010474	bta-mir-1307	ENTREZGENE	100313109	MIR1307
MI0010475	bta-mir-1298	ENTREZGENE	100313476	MIR1298
MI0010476	bta-mir-1287	ENTREZGENE	100313110	MIR1287
MI0010477	bta-mir-1248-1	ENTREZGENE	100313400	MIR1248-1
MI0010478	bta-mir-1185	ENTREZGENE	100313354	MIR1185
MI0010479	bta-mir-1306	ENTREZGENE	100313111	MIR1306
MI0010480	bta-mir-1271	ENTREZGENE	100313112	MIR1271
MI0010481	bta-mir-1249	ENTREZGENE	100313113	MIR1249
MI0010483	bta-mir-1248-2	ENTREZGENE	100313323	MIR1248-2
MI0010484	bta-mir-181a-1	ENTREZGENE	100313401	MIR181A-1
MI0010485	bta-mir-181b-1	ENTREZGENE	100313276	MIR181B-1
MI0010486	hsa-mir-2052	HGNC	37068	MIR2052
MI0010486	hsa-mir-2052	ENTREZGENE	100302260	MIR2052
MI0010487	hsa-mir-2053	HGNC	37069	MIR2053
MI0010487	hsa-mir-2053	ENTREZGENE	100302225	MIR2053
MI0010488	hsa-mir-2054	HGNC	37070	MIR2054
MI0010488	hsa-mir-2054	ENTREZGENE	100302267	MIR2054
MI0010583	tca-mir-9a	ENTREZGENE	100314375	Mir9a
MI0010584	tca-bantam	ENTREZGENE	100314361	bantam
MI0010585	tca-mir-970	ENTREZGENE	100314362	Mir970
