hp_id	name
HP:0012077	Histrionic personality disorder
HP:0012078	Motor conduction block
HP:0012079	Abnormality of central motor conduction
HP:0012080	Cerebellar granular layer atrophy
HP:0012081	Enlarged cerebellum
HP:0012082	Cerebellar Purkinje layer atrophy
HP:0012083	Ubiquitin-positive cerebral inclusion bodies
HP:0012084	Abnormality of skeletal muscle fiber size
HP:0012085	Pyuria
HP:0012086	Abnormal urinary color
HP:0012087	Abnormal mitochondrial shape
HP:0012088	Abnormal urinary odor
HP:0012089	Arteritis
HP:0012090	Abnormal pancreas morphology
HP:0012091	Abnormality of pancreas physiology
HP:0012092	Abnormality of exocrine pancreas physiology
HP:0012093	Abnormality of endocrine pancreas physiology
HP:0012094	Abnormal pancreas size
HP:0012095	Multiple joint dislocation
HP:0012096	Intracranial epidermoid cyst
HP:0012097	Intracranial dermoid cyst
HP:0012098	Edema of the dorsum of feet
HP:0012099	Abnormality of circulating catecholamine level
HP:0012100	Abnormal circulating creatinine level
HP:0012101	Decreased serum creatinine
HP:0012102	Abnormal mitochondrial number
HP:0012103	Abnormality of the mitochondrion
HP:0012104	Parietal cortical atrophy
HP:0012105	Occipital cortical atrophy
HP:0012106	Rhizomelic leg shortening
HP:0012107	Increased fibular diameter
HP:0012108	Open angle glaucoma
HP:0012109	Angle closure glaucoma
HP:0012110	Hypoplasia of the pons
HP:0012111	Abnormality of circulating glucocorticoid level
HP:0012112	Abnormal circulating corticosterone level
HP:0012113	Abnormal circulating creatine concentration
HP:0012114	Endometrial carcinoma
HP:0012115	Hepatitis
HP:0012116	Abnormal albumin level
HP:0012117	Hyperalbuminemia
HP:0012118	Laryngeal carcinoma
HP:0012119	Methemoglobinemia
HP:0012120	Methylmalonic aciduria
HP:0012121	Panuveitis
HP:0012122	Anterior uveitis
HP:0012123	Posterior uveitis
HP:0012124	Intermediate uveitis
HP:0012125	Prostate cancer
HP:0012126	Stomach cancer
HP:0012127	Uraciluria
HP:0012128	Basal ganglia necrosis
HP:0012129	Abnormality of bone marrow stromal cells
HP:0012130	Abnormal erythroid lineage cell morphology
HP:0012131	Abnormal number of erythroid precursors
HP:0012132	Erythroid hyperplasia
HP:0012133	Erythroid hypoplasia
HP:0012134	Dysplastic erythropoesis
HP:0012135	Abnormal granulocytopoietic cell morphology
HP:0012136	Dysplastic granulopoesis
HP:0012137	Abnormal number of granulocyte precursors
HP:0012138	Granulocytic hyperplasia
HP:0012139	Granulocytic hypoplasia
HP:0012142	Pancreatic squamous cell carcinoma
HP:0012143	Abnormal megakaryocyte morphology
HP:0012144	Abnormality monocyte morphology
HP:0012145	Abnormality of multiple cell lineages in the bone marrow
HP:0012146	Abnormality of von Willebrand factor
HP:0012147	Reduced quantity of Von Willebrand factor
HP:0012148	Multiple lineage myelodysplasia
HP:0012149	Bilineage myelodysplasia
HP:0012150	Single lineage myelodysplasia
HP:0012151	Hemothorax
HP:0012152	Foveoschisis
HP:0012153	Hypotriglyceridemia
HP:0012154	Anhedonia
HP:0012155	Decreased corneal sensation
HP:0012156	Hemophagocytosis
HP:0012157	Subcortical cerebral atrophy
HP:0012158	Carotid artery dissection
HP:0012159	Internal carotid artery dissection
HP:0012160	Intracranial internal carotid artery dissection
HP:0012161	External carotid artery dissection
HP:0012162	Common carotid artery dissection
HP:0012163	Carotid artery dilatation
HP:0012164	Asterixis
HP:0012165	Oligodactyly
HP:0012166	Skin-picking
HP:0012167	Hair-pulling
HP:0012168	Head-banging
HP:0012169	Self-biting
HP:0012170	Nail-biting
HP:0012171	Stereotypical hand wringing
HP:0012172	Stereotypical body rocking
HP:0012173	Orthostatic tachycardia
HP:0012174	Glioblastoma multiforme
HP:0012175	Resistance to activated protein C
HP:0012176	Abnormal natural killer cell morphology
HP:0012177	Abnormal natural killer cell physiology
HP:0012178	Reduced natural killer cell activity
HP:0012179	Craniofacial dystonia
HP:0012180	Cystic medial necrosis
HP:0012181	Entrapment neuropathy
HP:0012182	Oropharyngeal squamous cell carcinoma
HP:0012183	Hyperplastic colonic polyposis
HP:0012184	Increased HDL cholesterol concentration
HP:0012185	Constrictive median neuropathy
HP:0012186	Entrapment neuropathy of the ulnar nerve at elbow
HP:0012187	Increased erythrocyte protoporphyrin concentration
HP:0012188	Hyperemesis gravidarum
HP:0012189	Hodgkin lymphoma
HP:0012190	T-cell lymphoma
HP:0012191	B-cell lymphoma
HP:0012192	Cutaneous T-cell lymphoma
HP:0012193	Anaplastic large-cell lymphoma
HP:0012194	Episodic hemiplegia
HP:0012195	Irregular respiration
HP:0012196	Cheyne-Stokes respiration
HP:0012197	Insulinoma
HP:0012198	Juvenile colonic polyposis
HP:0012199	Cluster headache
HP:0012200	Abnormality of prothrombin
HP:0012202	Increased serum bile acid concentration
HP:0012203	Onychomycosis
HP:0012204	Recurrent vulvovaginal candidiasis
HP:0012205	Globozoospermia
HP:0012206	Abnormal sperm motility
HP:0012207	Reduced sperm motility
HP:0012208	Nonmotile sperm
HP:0012209	Juvenile myelomonocytic leukemia
HP:0012210	Abnormal renal morphology
HP:0012211	Abnormal renal physiology
HP:0012212	Abnormal glomerular filtration rate
HP:0012213	Decreased glomerular filtration rate
HP:0012214	Increased glomerular filtration rate
HP:0012215	Testicular microlithiasis
HP:0012216	Entrapment neuropathy of suprascapular nerve
HP:0012217	Increased urinary porphobilinogen
HP:0012218	Alveolar soft part sarcoma
HP:0012219	Erythema nodosum
HP:0012220	Non-caseating epithelioid cell granulomatosis
HP:0012221	Pretibial blistering
HP:0012222	Arachnoid hemangiomatosis
HP:0012223	Splenic rupture
HP:0012224	Circulating immune complexes
HP:0012225	Oligodontia of primary teeth
HP:0012226	Ovarian teratoma
HP:0012227	Urethral stricture
HP:0012228	Tension-type headache
HP:0012229	CSF pleocytosis
HP:0012230	Rhegmatogenous retinal detachment
HP:0012231	Exudative retinal detachment
HP:0012232	Shortened QT interval
HP:0012233	Intramuscular hematoma
HP:0012234	Agranulocytosis
HP:0012235	Drug-induced agranulocytosis
HP:0012236	Elevated sweat chloride
HP:0012237	Urocanic aciduria
HP:0012238	Increased circulating chylomicron concentration
HP:0012239	Atransferrinemia
HP:0012240	Increased intramyocellular lipid droplets
HP:0012241	Levator palpebrae superioris atrophy
HP:0012242	Superior rectus atrophy
HP:0012243	Abnormal reproductive system morphology
HP:0012244	Abnormal sex determination
HP:0012245	Sex reversal
HP:0012246	Oculomotor nerve palsy
HP:0012247	Specific anosmia
HP:0012248	Prolonged PR interval
HP:0012249	Abnormal ST segment
HP:0012250	ST segment depression
HP:0012251	ST segment elevation
HP:0012252	Abnormal respiratory system morphology
HP:0012253	Abnormal respiratory epithelium morphology
HP:0012254	Ewing sarcoma
HP:0012255	Dynein arm defect of respiratory motile cilia
HP:0012256	Absent outer dynein arms
HP:0012257	Absent inner dynein arms
HP:0012258	Abnormal axonemal organization of respiratory motile cilia
HP:0012259	Absent inner and outer dynein arms
HP:0012260	Abnormal central microtubular pair morphology of respiratory motile cilia
HP:0012261	Abnormal respiratory motile cilium physiology
HP:0012262	Abnormal ciliary motility
HP:0012263	Immotile cilia
HP:0012264	Absent central microtubular pair morphology of respiratory motile cilia
HP:0012265	Ciliary dyskinesia
HP:0012266	T-wave alternans
HP:0012267	Absent respiratory ciliary axoneme radial spokes
HP:0012268	Myxoid liposarcoma
HP:0012269	Abnormal muscle glycogen content
HP:0012270	Decreased muscle glycogen content
HP:0012271	Episodic upper airway obstruction
HP:0012272	J wave
HP:0012273	Increased carotid artery intimal medial thickness
HP:0012274	Autosomal dominant inheritance with paternal imprinting
HP:0012275	Autosomal dominant inheritance with maternal imprinting
HP:0012276	Digital flexor tenosynovitis
HP:0012277	Hypoglycinemia
HP:0012278	Abnormal circulating serine concentration
HP:0012279	Hyposerinemia
HP:0012280	Hepatic amyloidosis
HP:0012281	Chylous ascites
HP:0012282	Morbilliform rash
HP:0012283	Small distal femoral epiphysis
HP:0012284	Small proximal tibial epiphyses
HP:0012285	Abnormal hypothalamus physiology
HP:0012286	Abnormal hypothalamus morphology
HP:0012287	Hypothalamic luteinizing hormone-releasing hormone deficiency
HP:0012288	Neoplasm of head and neck
HP:0012289	Facial neoplasm
HP:0012290	Mouth neoplasm
HP:0012292	Fusion of gums
HP:0012293	Abnormal genital pigmentation
HP:0012294	Abnormality of the occipital bone
HP:0012295	Slender middle phalanx of finger
HP:0012296	Slender distal phalanx of finger
HP:0012297	Slender proximal phalanx of finger
HP:0012298	Long middle phalanx of finger
HP:0012299	Long distal phalanx of finger
HP:0012300	Ureteral agenesis
HP:0012301	Type II transferrin isoform profile
HP:0012302	Herpes simplex encephalitis
HP:0012303	Abnormal aortic arch morphology
HP:0012304	Hypoplastic aortic arch
HP:0012305	Coarctation of the descending aortic arch
HP:0012306	Abnormal rib ossification
HP:0012307	Spatulate ribs
HP:0012308	Decreased serum complement C9
HP:0012309	Cutaneous amyloidosis
HP:0012310	Abnormal monocyte count
HP:0012311	Monocytosis
HP:0012312	Monocytopenia
HP:0012313	Heberden's node
HP:0012314	Bouchard's node
HP:0012315	Histiocytoma
HP:0012316	Fibrous tissue neoplasm
HP:0012317	Sacroiliac arthritis
HP:0012318	Occipital neuralgia
HP:0012319	Absent pigmentation of the abdomen
HP:0012320	Absent pigmentation of the limbs
HP:0012321	D-2-hydroxyglutaric aciduria
HP:0012322	Perifolliculitis
HP:0012323	Sleep myoclonus
HP:0012324	Myeloid leukemia
HP:0012325	Chronic myelomonocytic leukemia
HP:0012326	Abnormal celiac artery morphology
HP:0012327	Celiac artery compression
HP:0012328	Cementoma
HP:0012329	Tufted angioma
HP:0012330	Pyelonephritis
HP:0012331	Abnormal autonomic nervous system morphology
HP:0012332	Abnormal autonomic nervous system physiology
HP:0012333	Abnormal sudomotor regulation
HP:0012334	Extrahepatic cholestasis
HP:0012335	Abnormality of folate metabolism
HP:0012336	Reduced cerebrospinal fluid 5-methyltetrahydrofolate concentration
HP:0012337	Abnormal homeostasis
HP:0012338	Abnormal energy expenditure
HP:0012339	Increased resting energy expenditure
HP:0012340	Decreased resting energy expenditure
HP:0012341	Microprolactinoma
HP:0012342	Macroprolactinoma
HP:0012343	Decreased serum ferritin
HP:0012344	Morphea
HP:0012345	Abnormal glycosylation
HP:0012346	Abnormal protein glycosylation
HP:0012347	Abnormal protein N-linked glycosylation
HP:0012348	Decreased galactosylation of N-linked protein glycosylation
HP:0012349	Abnormal sialylation of N-linked protein glycosylation
HP:0012350	Decreased sialylation of N-linked protein glycosylation
HP:0012351	Increased sialylation of N-linked protein glycosylation
HP:0012352	Abnormal fucosylation of protein N-linked glycosylation
HP:0012353	Decreased fucosylation of N-linked protein glycosylation
HP:0012354	Increased fucosylation of N-linked protein glycosylation
HP:0012355	Abnormal mannosylation of N-linked protein glycosylation
HP:0012356	Decreased mannosylation of N-linked protein glycosylation
HP:0012357	Increased mannosylation of N-linked protein glycosylation
HP:0012358	Abnormal protein O-linked glycosylation
HP:0012359	Abnormal fucosylation of O-linked protein glycosylation
HP:0012360	Decreased fucosylation of O-linked protein glycosylation
HP:0012361	Increased fucosylation of O-linked protein glycosylation
HP:0012362	Abnormal sialylation of O-linked protein glycosylation
HP:0012363	Decreased sialylation of O-linked protein glycosylation
HP:0012364	Decreased urinary potassium
HP:0012365	Hypophosphaturia
HP:0012366	Basilar invagination
HP:0012367	Extra fontanelles
HP:0012368	Flat face
HP:0012369	Abnormality of malar bones
HP:0012370	Prominence of the zygomatic bone
HP:0012371	Hyperplasia of midface
HP:0012372	Abnormal eye morphology
HP:0012373	Abnormal eye physiology
HP:0012375	Chemosis
HP:0012376	Microphakia
HP:0012377	Hemianopia
HP:0012378	Fatigue
HP:0012379	Abnormal enzyme/coenzyme activity
HP:0012380	Reduced carnitine O-palmitoyltransferase activity
HP:0012381	Delayed self-feeding during toddler years
HP:0012382	Left-to-right shunt
HP:0012383	Bidirectional shunt
HP:0012384	Rhinitis
HP:0012385	Camptodactyly
HP:0012386	Absent hallux
HP:0012387	Bronchitis
HP:0012388	Acute bronchitis
HP:0012389	Appendicular hypotonia
HP:0012390	Anal fissure
HP:0012391	Hyporeflexia of upper limbs
HP:0012392	Jaw hyporeflexia
HP:0012393	Allergy
HP:0012394	Iodine contrast allergy
HP:0012395	Seasonal allergy
HP:0012396	Biliary dyskinesia
HP:0012397	Aortic atherosclerotic lesion
HP:0012398	Peripheral edema
HP:0012399	Pressure ulcer
HP:0012400	Abnormal aldolase level
HP:0012401	Abnormal urine alpha-ketoglutarate concentration
HP:0012402	Increased urine alpha-ketoglutarate concentration
HP:0012403	Decreased urine alpha-ketoglutarate concentration
HP:0012404	Abnormal urine citrate concentration
HP:0012405	Hypocitraturia
HP:0012406	Hypercitraturia
HP:0012407	Scissor gait
HP:0012408	Medullary nephrocalcinosis
HP:0012409	Cortical nephrocalcinosis
HP:0012410	Pure red cell aplasia
HP:0012411	Premature pubarche
HP:0012412	Premature adrenarche
HP:0012413	Notched primary central incisor
HP:0012414	Duodenal atrophy
HP:0012415	Abnormal blood gas level
HP:0012416	Hypercapnia
HP:0012417	Hypocapnia
HP:0012418	Hypoxemia
HP:0012419	Hyperoxemia
HP:0012420	Meconium stained amniotic fluid
HP:0012421	Congenital absence of foreskin
HP:0012422	Villous hypertrophy of choroid plexus
HP:0012423	Colonic inertia
HP:0012424	Chorioretinitis
HP:0012425	Stercoral ulcer
HP:0012426	Optic disc drusen
HP:0012427	Excessive femoral anteversion
HP:0012428	Prominent calcaneus
HP:0012429	Aplasia/Hypoplasia of the cerebral white matter
HP:0012430	Cerebral white matter hypoplasia
HP:0012431	Episodic fatigue
HP:0012432	Chronic fatigue
HP:0012433	Abnormal social behavior
HP:0012434	Delayed social development
HP:0012435	Ventral shortening of foreskin
HP:0012436	Nonocclusive coronary artery atherosclerosis
HP:0012437	Abnormal gallbladder morphology
HP:0012438	Abnormal gallbladder physiology
HP:0012439	Abnormal biliary tract physiology
HP:0012440	Abnormal biliary tract morphology
HP:0012441	Sphincter of Oddi dyskinesia
HP:0012442	Gallbladder dyskinesia
HP:0012443	Abnormality of brain morphology
HP:0012444	Brain atrophy
HP:0012446	Low CSF 5-methyltetrahydrofolate
HP:0012447	Abnormal myelination
HP:0012448	Delayed myelination
HP:0012449	Sacroiliac joint synovitis
HP:0012450	Chronic constipation
HP:0012451	Acute constipation
HP:0012452	Restless legs
HP:0012453	Bilateral wrist flexion contracture
HP:0012454	Unilateral wrist flexion contracture
HP:0012456	Medial arterial calcification
HP:0012457	Medial calcification of medium-sized arteries
HP:0012458	Medial calcification of small arteries
HP:0012459	Hypnic headache
HP:0012460	Dysmorphic inferior cerebellar vermis
HP:0012461	Bacteriuria
HP:0012462	Chin myoclonus
HP:0012463	Elevated transferrin saturation
HP:0012464	Decreased transferrin saturation
HP:0012465	Elevated hepatic iron concentration
HP:0012466	Chronic respiratory acidosis
HP:0012467	Acute respiratory acidosis
HP:0012468	Chronic acidosis
HP:0012469	Infantile spasms
HP:0012470	Setting-sun eye phenomenon
HP:0012471	Thick vermilion border
HP:0012472	Eclabion
HP:0012473	Tongue atrophy
HP:0012474	Carotid artery occlusion
HP:0012475	Decreased circulating level of specific antibody
HP:0012476	Specific pneumococcal antibody deficiency
HP:0012477	Vocal tremor
HP:0012478	Temporomandibular joint ankylosis
HP:0012479	Temporomandibular joint crepitus
HP:0012480	Abnormality of cerebral veins
HP:0012481	Cerebral venous angioma
HP:0012482	Frontal venous angioma
HP:0012483	Abnormal alpha granules
HP:0012484	Abnormal dense granules
HP:0012485	Abnormal surface-connected open canalicular system
HP:0012486	Myelitis
HP:0012487	Cerebellopontine angle arachnoid cyst
HP:0012488	Intraventricular arachnoid cyst
HP:0012489	Suprasellar arachnoid cyst
