D014761	Viral Hepatitis Vaccines	Hepatitis Vaccines, Viral|Vaccines, Viral Hepatitis|Hepatitis, Viral, Vaccines
D014762	Viral Interference	Interference, Viral|Interferences, Viral|Viral Interferences
D014763	Viral Matrix Proteins	
D014764	Viral Proteins	Proteins, Viral|Viral Gene Proteins|Gene Products, Viral|Viral Gene Products
D014765	Viral Vaccines	Vaccines, Viral
D014766	Viremia	Viremias
D014767	United States Virgin Islands	Virgin Islands of the United States
D014768	Virginia	
D014769	Virginiamycin	Virgimycine
D014770	Virilism	Virilization
D014771	Virion	Virions|Viral Particles|Virus Particle|Particle, Virus|Particles, Virus|Virus Particles|Viral Particle|Particle, Viral|Particles, Viral
D014772	Viroids	Viroid
D014773	Virology	
D014774	Virulence	
D014775	Virus Activation	Activation, Virus|Activations, Virus|Virus Activations|Viral Activation|Activation, Viral|Activations, Viral|Viral Activations|Virus Induction|Induction, Virus|Inductions, Virus|Virus Inductions
D014776	Virus Cultivation	Cultivation, Virus|Cultivations, Virus|Virus Cultivations|Viral Cultivation|Cultivation, Viral|Cultivations, Viral|Viral Cultivations
D014777	Virus Diseases	Disease, Virus|Diseases, Virus|Virus Disease|Virus Infections|Infection, Virus|Infections, Virus|Virus Infection|Viral Diseases|Disease, Viral|Diseases, Viral|Viral Disease|Viral Infections|Infection, Viral|Infections, Viral|Viral Infection
D014779	Virus Replication	Replication, Virus|Replications, Virus|Virus Replications
D014780	Viruses	Virus
D014781	Viscera	
D014782	Visceral Prolapse	Prolapse, Visceral|Visceroptosis|Splanchnoptosis
D014783	Viscosity	Viscosities
D014784	Mistletoe	Mistletoes
D014785	Vision, Ocular	Vision|Ocular Vision
D014786	Vision Disorders	Vision Disorder|Visual Disorders|Disorder, Visual|Disorders, Visual|Visual Disorder
D014787	Vision Tests	Test, Vision|Tests, Vision|Vision Test
D014788	Vision, Entoptic	Entoptic Vision|Entoptic Phenomenon|Phenomenon, Entoptic|Entoptic Phenomena|Phenomena, Entoptic
D014789	Visitors to Patients	Visitors to Patient|Patients' Visitors|Patient Visitors|Patient's Visitors|Patients Visitors|Patients' Visitor|Visitor, Patients'|Visitors, Patients'
D014790	Visna-maedi virus	Visna Maedi Virus|Visna Virus|Maedi Virus|Maedi Viruses|Maedi-Visna Virus|Maedi Visna Virus
D014792	Visual Acuity	Acuities, Visual|Acuity, Visual|Visual Acuities
D014793	Visual Cortex	Cortex, Visual
D014794	Visual Fields	Field, Visual|Fields, Visual|Visual Field
D014795	Visual Pathways	Pathway, Visual|Pathways, Visual|Visual Pathway
D014796	Visual Perception	Perception, Visual|Perceptions, Visual|Visual Perceptions
D014797	Vital Capacity	Capacities, Vital|Capacity, Vital|Vital Capacities
D014798	Vital Statistics	Statistics, Vital
D014799	Vitalism	Vitalisms
D014800	Vitallium	
D014801	Vitamin A	
D014802	Vitamin A Deficiency	Deficiency, Vitamin A|Deficiencies, Vitamin A|Vitamin A Deficiencies
D014803	Vitamin B Complex	
D014804	Vitamin B Deficiency	Deficiency, Vitamin B|Deficiencies, Vitamin B|Vitamin B Deficiencies
D014805	Vitamin B 12	B 12, Vitamin|Vitamin B12|B12, Vitamin|Cyanocobalamin
D014806	Vitamin B 12 Deficiency	Vitamin B12 Deficiency|Deficiency, Vitamin B12|Deficiencies, Vitamin B12|Vitamin B12 Deficiencies|Deficiency, Vitamin B 12
D014807	Vitamin D	
D014808	Vitamin D Deficiency	Deficiency, Vitamin D|Deficiencies, Vitamin D|Vitamin D Deficiencies
D014809	Vitamin D-Binding Protein	Vitamin D Binding Protein|25-Hydroxycholecalciferol-Binding Protein|25 Hydroxycholecalciferol Binding Protein|25-Hydroxyvitamin D-Binding Protein|25 Hydroxyvitamin D Binding Protein|Vitamin D-Binding Globulin|Globulin, Vitamin D-Binding|Vitamin D Binding Globulin|Gc Globulin|Globulin, Gc|Group-Specific Component Globulin|Component Globulin, Group-Specific|Globulin, Group-Specific Component|Group Specific Component Globulin|Transcalciferin|25-HCC-Binding Protein|25 HCC Binding Protein|Calciferol-Binding Protein|Calciferol Binding Protein
D014810	Vitamin E	
D014811	Vitamin E Deficiency	Deficiency, Vitamin E|Deficiencies, Vitamin E|Vitamin E Deficiencies
D014812	Vitamin K	
D014813	Vitamin K Deficiency	Deficiency, Vitamin K|Deficiencies, Vitamin K|Vitamin K Deficiencies
D014814	Vitamin U	S-Methylmethionine|S Methylmethionine|Sulfonium, ((3S)-3-Amino-3-Carboxypropyl)Dimethyl-, Inner Salt|Methylmethionine
D014815	Vitamins	Vitamin
D014816	Vitelline Duct	Duct, Vitelline|Ducts, Vitelline|Vitelline Ducts|Omphalomesenteric Duct|Duct, Omphalomesenteric|Ducts, Omphalomesenteric|Omphalomesenteric Ducts
D014817	Vitelline Membrane	Membrane, Vitelline|Membranes, Vitelline|Vitelline Membranes
D014818	Vitellogenesis	Vitellogeneses
D014819	Vitellogenins	Vitellogenin
D014820	Vitiligo	
D014821	Vitrectomy	Vitrectomies
D014822	Vitreous Body	Bodies, Vitreous|Body, Vitreous|Vitreous Bodies|Vitreous Humor|Humor, Vitreous|Humors, Vitreous|Vitreous Humors
D014823	Vitreous Hemorrhage	Hemorrhage, Vitreous|Vitreous Hemorrhages
D014824	Vivisection	Vivisections
D014825	Vocabulary	Vocabularies
D014826	Vocal Cord Paralysis	Paralyses, Vocal Cord|Paralysis, Vocal Cord|Vocal Cord Paralyses|Vocal Cord Palsy|Palsies, Vocal Cord|Palsy, Vocal Cord|Vocal Cord Palsies|Vocal Fold Palsy|Palsies, Vocal Fold|Palsy, Vocal Fold|Vocal Fold Palsies|Total Vocal Cord Paralysis
D014827	Vocal Cords	Cord, Vocal|Cords, Vocal|Vocal Cord|Vocal Fold|Fold, Vocal|Folds, Vocal|Vocal Folds
D014828	Vocalization, Animal	Animal Vocalization|Animal Vocalizations|Vocalizations, Animal|Singing, Animal|Animal Singing|Animal Singings|Singings, Animal
D014829	Vocational Education	Education, Vocational
D014830	Vocational Guidance	Guidance, Vocational|Career Counseling|Counseling, Career
D014831	Voice	Voices
D014832	Voice Disorders	Voice Disorder
D014833	Voice Quality	Qualities, Voice|Quality, Voice|Voice Qualities
D014834	Voice Training	Training, Voice|Trainings, Voice|Voice Trainings
D014835	Volatilization	
D014836	Volition	Will
D014837	Voluntary Health Agencies	Agencies, Voluntary Health|Agency, Voluntary Health|Health Agencies, Voluntary|Health Agency, Voluntary|Voluntary Health Agency
D014838	Volunteers	Volunteer|Voluntary Workers|Voluntary Worker|Worker, Voluntary|Workers, Voluntary|Volunteer Workers|Volunteer Worker|Worker, Volunteer|Workers, Volunteer
D014839	Vomiting	Emesis
D014840	Vomiting, Anticipatory	Anticipatory Vomiting
D014841	von Willebrand Factor	Factor VIIIR-Ag|Factor VIIIR Ag|Factor VIIIR-RCo|Factor VIIIR RCo|Ristocetin-Willebrand Factor|Ristocetin Willebrand Factor|von Willebrand Protein|Factor VIII-Related Antigen|Factor VIII Related Antigen|Ristocetin Cofactor
D014842	von Willebrand Diseases	Hemophilia, Vascular|Vascular Hemophilia|Vascular Hemophilias|Vascular Pseudohemophilia|Pseudohemophilia, Vascular|Pseudohemophilias, Vascular|Vascular Pseudohemophilias|Von Willebrand's Factor Deficiency|Von Willebrand Disorder|Disorder, Von Willebrand|von Willebrand's Disease|von Willebrand's Diseases|Angiohemophilia|Angiohemophilias|von Willebrand Disease
D014843	Voyeurism	Voyeurisms
D014844	Vulva	Vulvas
D014845	Vulvar Diseases	Disease, Vulvar|Diseases, Vulvar|Vulvar Disease
D014846	Vulvar Neoplasms	Neoplasm, Vulvar|Vulvar Neoplasm|Neoplasms, Vulvar|Vulva Neoplasms|Neoplasm, Vulva|Neoplasms, Vulva|Vulva Neoplasm
D014847	Vulvitis	Vulvitides
D014848	Vulvovaginitis	Vulvovaginitides
D014849	Waardenburg Syndrome	Syndrome, Waardenburg|Waardenburg's Syndrome|Syndrome, Waardenburg's|Waardenburgs Syndrome
D014850	Waiting Lists	List, Waiting|Lists, Waiting|Waiting List
D014851	Wakefulness	Wakefulnesses
D014852	Wales	
D014853	Walkers	Walker
D014854	Lateral Medullary Syndrome	Lateral Medullary Syndromes|Syndromes, Lateral Medullary|Posterior Inferior Cerebellar Artery Syndrome|Wallenberg's Syndrome|Wallenbergs Syndrome|Vieseaux-Wallenberg Syndrome|Syndrome, Vieseaux-Wallenberg|Vieseaux Wallenberg Syndrome|Wallenberg Syndrome|Syndrome, Wallenberg|Dorsolateral Medullary Syndrome|Medullary Syndrome, Dorsolateral|Lateral Bulbar Syndrome
D014855	Wallerian Degeneration	Degeneration, Wallerian
D014856	Walruses	Odobenidae
D014857	Warfare	
D014858	War Crimes	Crime, War|Crimes, War|War Crime
D014859	Warfarin	4-Hydroxy-3-(3-oxo-1-phenylbutyl)-2H-1-benzopyran-2-one
D014860	Warts	Wart|Verruca|Verrucas
D014861	Washington	
D014862	Wasp Venoms	Venoms, Wasp|Vespid Venom|Venom, Vespid|Wasp Venom|Venom, Wasp|Vespa Venoms|Venoms, Vespa|Vespid Venoms|Venoms, Vespid
D014863	Wasps	Wasp
D014865	Waste Disposal, Fluid	Disposal, Fluid Waste|Disposals, Fluid Waste|Fluid Waste Disposal|Fluid Waste Disposals|Waste Disposals, Fluid
D014866	Waste Products	Product, Waste|Products, Waste|Waste Product
D014867	Water	Hydrogen Oxide
D014868	Water Deprivation	Deprivation, Water|Deprivations, Water|Water Deprivations
D014869	Water Intoxication	
D014870	Water Loss, Insensible	Insensible Water Loss|Insensible Water Losses
D014871	Water Microbiology	Microbiology, Water
D014872	Water Movements	Movement, Water|Movements, Water|Water Movement
D014873	Water Pollutants	Pollutants, Water
D014874	Water Pollutants, Chemical	Pollutants, Chemical Water|Chemical Water Pollutants
D014875	Water Pollutants, Radioactive	Pollutants, Radioactive Water|Radioactive Water Pollutants
D014876	Water Pollution	Pollution, Water|Pollutions, Water|Water Pollutions
D014877	Water Pollution, Chemical	Chemical Water Pollution|Chemical Water Pollutions|Pollution, Chemical Water|Pollutions, Chemical Water|Water Pollutions, Chemical
D014878	Water Pollution, Radioactive	Pollution, Radioactive Water|Radioactive Water Pollution
D014880	Water Softening	Softening, Water
D014881	Water Supply	Supplies, Water|Supply, Water|Water Supplies
D014882	Water-Electrolyte Balance	Balance, Water-Electrolyte|Water Electrolyte Balance
D014883	Water-Electrolyte Imbalance	Imbalance, Water-Electrolyte|Imbalances, Water-Electrolyte|Water Electrolyte Imbalance|Water-Electrolyte Imbalances
D014884	Waterhouse-Friderichsen Syndrome	Waterhouse Friderichsen Syndrome|Purpura Fulminans (Waterhouse-Friderichsen Syndrome)|Waterhouse-Friederichsen Syndrome|Waterhouse Friederichsen Syndrome
D014885	Waxes	
D014886	Weaning	Weanings
D014887	Weather	
D014888	Wechsler Scales	Wechsler Intelligence Scales|Intelligence Scales, Wechsler
D014890	Granulomatosis with Polyangiitis	Granulomatosis with Polyangiitides|Polyangiitides, Granulomatosis with|Polyangiitis, Granulomatosis with|with Polyangiitides, Granulomatosis|with Polyangiitis, Granulomatosis|Wegener Granulomatosis|Granulomatosis, Wegener|Wegener's Granulomatosis|Granulomatosis, Wegener's
D014891	Weight Lifting	Lifting, Weight|Liftings, Weight|Weight Liftings
D014892	Weight Perception	Perception, Weight|Perceptions, Weight|Weight Perceptions
D014893	Weightlessness	Zero Gravity|Gravity, Zero
D014894	Weights and Measures	Measures and Weights
D014895	Weil Disease	Disease, Weil|Leptospirosis, Icterohemorrhagic|Icterohemorrhagic Leptospirosis|Weil's Disease|Disease, Weil's|Weils Disease|Jaundice, Spirochetal|Spirochetal Jaundice
D014896	Welding	
D014897	Spinal Muscular Atrophies of Childhood	
D014898	Werner Syndrome	Syndrome, Werner|Adult Progeria|Werner's Syndrome|Syndrome, Werner's|Werners Syndrome|Syndrome, Werners|Adult Premature Aging Syndrome|Progeria, Adult
D014899	Wernicke Encephalopathy	Encephalopathies, Wernicke|Wernicke Encephalopathies|Wernicke's Encephalopathy|Beriberi, Cerebral|Cerebral Beriberi|Encephalopathy, Wernicke|Encephalopathy, Gayet-Wernicke|Encephalopathy, Gayet Wernicke|Encephalopathy, Wernicke's|Encephalopathy, Wernickes|Wernicke Superior Hemorrhagic Polioencephalitis|Gayet-Wernicke Encephalopathy|Gayet Wernicke Encephalopathy|Wernicke Syndrome|Wernicke Disease|Wernicke Polioencephalitis, Superior Hemorrhagic|Wernicke's Disease|Wernicke's Superior Hemorrhagic Polioencephalitis|Wernicke's Syndrome|Wernicke's Polioencephalitis, Superior Hemorrhagic
D014900	West Indies	Caribbean Islands
D014901	West Nile Fever	WNV Infection|Infection, WNV|Infections, WNV|WNV Infections|West Nile Virus Infection
D014902	West Nile virus	Egypt 101 virus
D014903	West Virginia	
D014904	Western Australia	
D014905	Independent State of Samoa	Samoa, Independent State|Western Samoa
D014906	Wetting Agents	Agents, Wetting
D014907	Whales	Whale
D014908	Triticum	
D014909	Wheat Germ Agglutinins	Agglutinins, Wheat Germ|Lectins, Triticum Vulgare|Triticum Vulgare Lectins|Lectins, Wheat Germ|Wheat Germ Lectins
D014910	Wheelchairs	Wheelchair|Wheel Chairs|Chair, Wheel|Chairs, Wheel|Wheel Chair
D014911	Whiplash Injuries	Injuries, Whiplash|Injury, Whiplash|Whiplash Injury
D014912	White Muscle Disease	Disease, White Muscle|Diseases, White Muscle|Muscle Disease, White|Muscle Diseases, White|White Muscle Diseases
D014914	Whole Blood Coagulation Time	Blood Coagulation Time, Whole|Coagulation Time, Whole Blood|Activated Coagulation Time, Whole Blood
D014915	Whole-Body Counting	Counting, Whole-Body|Whole Body Counting
D014916	Whole-Body Irradiation	Whole Body Irradiation|Total Body Irradiation|Radiation, Whole-Body|Radiation, Whole Body|Whole-Body Radiation|Radiations, Whole-Body|Whole Body Radiation|Whole-Body Radiations|Irradiation, Total Body|Irradiations, Total Body|Total Body Irradiations|Irradiation, Whole-Body|Irradiation, Whole Body|Irradiations, Whole-Body|Whole-Body Irradiations
D014917	Whooping Cough	Cough, Whooping|Pertussis|Pertusses|Bordetella pertussis Infection, Respiratory
D014918	Wills	
D014919	Wind	Winds
D014920	Wine	Wines
D014921	Wings, Animal	Animal Wing|Animal Wings|Wing, Animal
D014922	Wisconsin	
D014923	Wiskott-Aldrich Syndrome	Syndrome, Wiskott-Aldrich|Wiskott Aldrich Syndrome|Wiskott Syndrome|Imd2|Immunodeficiency 2|Aldrich Syndrome|Syndrome, Aldrich|Eczema-Thrombocytopenia-Immunodeficiency Syndrome|Eczema Thrombocytopenia Immunodeficiency Syndrome|Eczema-Thrombocytopenia-Immunodeficiency Syndromes|Syndrome, Eczema-Thrombocytopenia-Immunodeficiency|Syndromes, Eczema-Thrombocytopenia-Immunodeficiency
D014924	Wissler's Syndrome	Syndrome, Wissler's|Wissler Syndrome|Wisslers Syndrome|Wissler-Fanconi Syndrome|Syndrome, Wissler-Fanconi|Wissler Fanconi Syndrome|Subsepsis Allergica|Subsepsis Hyperergica
D014925	Wit and Humor as Topic	
D014927	Wolff-Parkinson-White Syndrome	Syndrome, Wolff-Parkinson-White|Wolff Parkinson White Syndrome|Auriculoventricular Accessory Pathway Syndrome|WPW Syndrome|Syndrome, WPW|Ventricular Pre-Excitation with Arrhythmia|Wolf-Parkinson-White Syndrome|Syndrome, Wolf-Parkinson-White|Wolf Parkinson White Syndrome|Anomalous Ventricular Excitation Syndrome|False Bundle-Branch Block Syndrome
D014928	Wolffian Ducts	Ducts, Wolffian|Mesonephric Ducts|Duct, Mesonephric|Ducts, Mesonephric|Mesonephric Duct|Wolffian Duct|Duct, Wolffian
D014929	Wolfram Syndrome	Syndrome, Wolfram|DIDMOAD|Diabetes Insipidus and Mellitus with Optic Atrophy and Deafness|Wolfram Syndrome 1|DIDMOADUD|Diabetes Insipidus, Diabetes Mellitus, Optic Atrophy, and Deafness|DIDMOAD Syndrome
D014930	Women	Girls|Girl|Woman
D014931	Women, Working	Woman, Working|Working Woman|Working Women
D014932	Women's Health Services	Health Service, Women's|Service, Women's Health|Women Health Services|Women's Health Service|Health Services, Woman's|Health Services, Woman|Health Services, Womans|Health Services, Women's|Health Services, Women|Services, Women's Health|Services, Women Health|Services, Womens Health|Services, Woman's Health|Health Service, Woman's|Service, Woman's Health|Services, Woman Health|Services, Womans Health|Woman's Health Service|Woman's Health Services|Woman Health Services
D014933	Women's Rights	Right, Women's|Rights, Women's|Women's Right|Woman's Rights|Right, Woman's|Rights, Woman's|Woman Rights|Woman's Right
D014934	Wood	Woods
D014935	Wool	
D014936	Word Association Tests	Association Test, Word|Association Tests, Word|Test, Word Association|Tests, Word Association|Word Association Test
D014937	Work	
D014938	Work Capacity Evaluation	Evaluation, Work Capacity|Capacity Evaluation, Work|Capacity Evaluations, Work|Evaluations, Work Capacity|Work Capacity Evaluations
D014939	Work of Breathing	Breathing Work|Breathing Works
D014940	Work Schedule Tolerance	Schedule Tolerance, Work|Schedule Tolerances, Work|Tolerance, Work Schedule|Tolerances, Work Schedule|Work Schedule Tolerances
D014941	Work Simplification	Simplification, Work|Simplifications, Work|Work Simplifications
D014942	Workers' Compensation	Compensation, Workers'|Compensations, Workers'|Workers' Compensations|Workman's Compensation|Compensation, Workman's|Compensations, Workman's|Workman Compensation|Workman's Compensations|Workmans Compensation|Workmen's Compensation|Compensation, Workmen's|Compensations, Workmen's|Workmen Compensation|Workmen's Compensations|Workmens Compensation|Worker's Compensation|Compensation, Worker's|Compensations, Worker's|Worker Compensation|Worker's Compensations|Workers Compensation
D014943	Global Health	Health, Global
D014944	World Health Organization	WHO|Organization, World Health
D014945	Wound Healing	Healing, Wound|Healings, Wound|Wound Healings
D014946	Wound Infection	Infection, Wound|Infections, Wound|Wound Infections
D014947	Wounds and Injuries	Injuries and Wounds|Wounds and Injury|Injury and Wounds|Wounds, Injury|Trauma|Traumas|Injuries, Wounds
D014948	Wounds, Gunshot	Gunshot Wound|Gunshot Wounds|Wound, Gunshot
D014949	Wounds, Nonpenetrating	Nonpenetrating Wound|Nonpenetrating Wounds|Wound, Nonpenetrating|Injuries, Nonpenetrating|Nonpenetrating Injuries|Injury, Nonpenetrating|Nonpenetrating Injury|Injuries, Blunt|Blunt Injury|Injury, Blunt|Blunt Injuries
D014950	Wounds, Penetrating	Penetrating Wound|Penetrating Wounds|Wound, Penetrating
D014951	Wounds, Stab	Stab Wound|Stab Wounds|Wound, Stab
D014952	Wrestling	Wrestlings
D014953	Wrist	Wrists
D014954	Wrist Injuries	Injuries, Wrist|Injury, Wrist|Wrist Injury
D014955	Wrist Joint	Joint, Wrist|Joints, Wrist|Wrist Joints
D014956	Writing	
D014957	Wuchereria	Wuchererias
D014958	Wuchereria bancrofti	Filaria bancrofti|Filaria sanguinis hominis
D014959	Wyoming	
D014960	X Chromosome	Chromosome, X|Chromosomes, X|X Chromosomes
D014961	X-Ray Diffraction	Diffraction, X-Ray|Diffractions, X-Ray|X Ray Diffraction|X-Ray Diffractions|Xray Diffraction|Diffraction, Xray|Diffractions, Xray|Xray Diffractions
D014962	X-Ray Film	X Ray Film|Radiographic Film|Xray Film|Film, Xray|Films, Xray|Xray Films|Film, Radiographic|Films, Radiographic|Radiographic Films|Film, X-Ray|Film, X Ray|Films, X-Ray|X-Ray Films
D014963	X-Ray Intensifying Screens	Intensifying Screen, X-Ray|Intensifying Screens, X-Ray|Screen, X-Ray Intensifying|Screens, X-Ray Intensifying|X Ray Intensifying Screens|X-Ray Intensifying Screen|Radiographic Intensifying Screens|Film-Screen Systems, X-Ray|Film Screen Systems, X Ray|Film-Screen System, X-Ray|System, X-Ray Film-Screen|Systems, X-Ray Film-Screen|X-Ray Film-Screen System|Xray Intensifying Screens|Intensifying Screen, Xray|Intensifying Screens, Xray|Screen, Xray Intensifying|Screens, Xray Intensifying|Xray Intensifying Screen|X-Ray Film-Screen Systems|X Ray Film Screen Systems|Screens, Radiographic Intensifying|Intensifying Screen, Radiographic|Intensifying Screens, Radiographic|Radiographic Intensifying Screen|Screen, Radiographic Intensifying|Screen-Film Systems, X-Ray|Screen Film Systems, X Ray|Screen-Film System, X-Ray|System, X-Ray Screen-Film|Systems, X-Ray Screen-Film|X-Ray Screen-Film System|X-Ray Screen-Film Systems
D014964	X-Ray Therapy	Therapies, X-Ray|Therapy, X-Ray|X-Ray Therapies|Therapy, X Ray|Therapies, X Ray|X Ray Therapies|X Ray Therapy|Xray Therapy|Therapy, Xray|Therapies, Xray|Xray Therapies|Roentgenotherapy|Roentgenotherapies
D014965	X-Rays	X Rays|X-Ray|Xrays|Xray|X-Radiation|X-Radiations|Roentgen Rays|Rays, Roentgen|Radiation, X|X Radiation
D014966	Xanthenes	
D014968	Xanthine Dehydrogenase	Dehydrogenase, Xanthine|Purine Hydroxylase I|Xanthine Oxidoreductase|Oxidoreductase, Xanthine
D014969	Xanthine Oxidase	Oxidase, Xanthine|Hypoxanthine Oxidase|Oxidase, Hypoxanthine|Purine-Xanthine Oxidase|Oxidase, Purine-Xanthine|Purine Xanthine Oxidase|Hypoxanthine Dehydrogenase|Dehydrogenase, Hypoxanthine|Hypoxanthine-Xanthine Oxidase|Hypoxanthine Xanthine Oxidase|Oxidase, Hypoxanthine-Xanthine
